patience,best_epoch,stopping_epoch,best_validation_loss,hit_epoch_cap,parameters,elapsed_seconds,stage,train_through,validation_year,architecture,learning_rate,seed,validation_accuracy,validation_changed_seat_accuracy,validation_changed_seats,validation_log_loss,validation_brier_score,validation_rows,validation_unseen_winners
10,3,13,0.8792973160743713,False,1093,0.153686977000234,confirmation,1992,1997,32,0.2,101231,0.6645865834633385,0.03125,160,0.8792973804599463,0.4819175430373577,641,0
20,3,23,0.8792973160743713,False,1093,0.2676315070002601,confirmation,1992,1997,32,0.2,101231,0.6645865834633385,0.03125,160,0.8792973804599463,0.4819175430373577,641,0
50,3,53,0.8792973160743713,False,1093,0.6166055610001422,confirmation,1992,1997,32,0.2,101231,0.6645865834633385,0.03125,160,0.8792973804599463,0.4819175430373577,641,0
10,7,17,0.6145950555801392,False,1093,0.2123663180000221,confirmation,1992,1997,32,0.2,101232,0.7722308892355694,0.3875,160,0.6145950220296063,0.3385797573816999,641,0
20,7,27,0.6145950555801392,False,1093,0.3642389680003361,confirmation,1992,1997,32,0.2,101232,0.7722308892355694,0.3875,160,0.6145950220296063,0.3385797573816999,641,0
50,7,57,0.6145950555801392,False,1093,0.99984329300014,confirmation,1992,1997,32,0.2,101232,0.7722308892355694,0.3875,160,0.6145950220296063,0.3385797573816999,641,0
10,4,14,0.6326286196708679,False,1093,0.1745135040000605,confirmation,1992,1997,32,0.3,101223,0.7800312012480499,0.51875,160,0.6326286433523841,0.3101330044074839,641,0
20,4,24,0.6326286196708679,False,1093,0.3780811999999969,confirmation,1992,1997,32,0.3,101223,0.7800312012480499,0.51875,160,0.6326286433523841,0.3101330044074839,641,0
50,4,54,0.6326286196708679,False,1093,0.9387149570002292,confirmation,1992,1997,32,0.3,101223,0.7800312012480499,0.51875,160,0.6326286433523841,0.3101330044074839,641,0
10,5,15,0.5589109659194946,False,1093,0.199572549000095,confirmation,1992,1997,32,0.3,101224,0.7956318252730109,0.5875,160,0.5589109312899698,0.2908029829333807,641,0
20,5,25,0.5589109659194946,False,1093,0.3400683720001325,confirmation,1992,1997,32,0.3,101224,0.7956318252730109,0.5875,160,0.5589109312899698,0.2908029829333807,641,0
50,5,55,0.5589109659194946,False,1093,0.7195301219999237,confirmation,1992,1997,32,0.3,101224,0.7956318252730109,0.5875,160,0.5589109312899698,0.2908029829333807,641,0
10,3,13,0.5137112736701965,False,1093,0.1750302390000797,confirmation,1992,1997,32,0.3,101225,0.7909516380655226,0.56875,160,0.5137112019864696,0.2805143250571366,641,0
20,3,23,0.5137112736701965,False,1093,0.3429697130000022,confirmation,1992,1997,32,0.3,101225,0.7909516380655226,0.56875,160,0.5137112019864696,0.2805143250571366,641,0
50,3,53,0.5137112736701965,False,1093,0.7387502540000241,confirmation,1992,1997,32,0.3,101225,0.7909516380655226,0.56875,160,0.5137112019864696,0.2805143250571366,641,0
10,5,15,0.5400240421295166,False,1093,0.1759720639997795,confirmation,1992,1997,32,0.3,101226,0.781591263650546,0.5625,160,0.5400241053834381,0.2799409467539926,641,0
20,5,25,0.5400240421295166,False,1093,0.2923189879998062,confirmation,1992,1997,32,0.3,101226,0.781591263650546,0.5625,160,0.5400241053834381,0.2799409467539926,641,0
50,5,55,0.5400240421295166,False,1093,0.657249044999844,confirmation,1992,1997,32,0.3,101226,0.781591263650546,0.5625,160,0.5400241053834381,0.2799409467539926,641,0
10,3,13,0.7290739417076111,False,1093,0.1515078090001225,confirmation,1992,1997,32,0.3,101227,0.7441497659906396,0.28125,160,0.7290739566592634,0.3980013577178394,641,0
20,3,23,0.7290739417076111,False,1093,0.2705462059998353,confirmation,1992,1997,32,0.3,101227,0.7441497659906396,0.28125,160,0.7290739566592634,0.3980013577178394,641,0
50,3,53,0.7290739417076111,False,1093,0.6349627469999177,confirmation,1992,1997,32,0.3,101227,0.7441497659906396,0.28125,160,0.7290739566592634,0.3980013577178394,641,0
10,3,13,0.7081347107887268,False,1093,0.1520831000002545,confirmation,1992,1997,32,0.3,101228,0.7457098283931357,0.35625,160,0.70813466024535,0.3707598162768294,641,0
20,3,23,0.7081347107887268,False,1093,0.2801109930001075,confirmation,1992,1997,32,0.3,101228,0.7457098283931357,0.35625,160,0.70813466024535,0.3707598162768294,641,0
50,3,53,0.7081347107887268,False,1093,0.628509127000143,confirmation,1992,1997,32,0.3,101228,0.7457098283931357,0.35625,160,0.70813466024535,0.3707598162768294,641,0
10,6,16,0.524932861328125,False,1093,0.1913221859999794,confirmation,1992,1997,32,0.3,101229,0.7831513260530422,0.48125,160,0.5249328509749069,0.2872903872407717,641,0
20,6,26,0.524932861328125,False,1093,0.3077488499998253,confirmation,1992,1997,32,0.3,101229,0.7831513260530422,0.48125,160,0.5249328509749069,0.2872903872407717,641,0
50,6,56,0.524932861328125,False,1093,0.6594431579997035,confirmation,1992,1997,32,0.3,101229,0.7831513260530422,0.48125,160,0.5249328509749069,0.2872903872407717,641,0
10,5,15,0.5794123411178589,False,1093,0.1795679880001444,confirmation,1992,1997,32,0.3,101230,0.7613104524180967,0.475,160,0.5794124456723728,0.3199702189619198,641,0
20,5,25,0.5794123411178589,False,1093,0.3418934249998528,confirmation,1992,1997,32,0.3,101230,0.7613104524180967,0.475,160,0.5794124456723728,0.3199702189619198,641,0
50,5,55,0.5794123411178589,False,1093,0.7346927190001225,confirmation,1992,1997,32,0.3,101230,0.7613104524180967,0.475,160,0.5794124456723728,0.3199702189619198,641,0
10,3,13,0.9569554328918456,False,1093,0.15504466900029,confirmation,1992,1997,32,0.3,101231,0.6661466458658346,0.025,160,0.9569554332182112,0.5082979447931852,641,0
20,3,23,0.9569554328918456,False,1093,0.3072148840001318,confirmation,1992,1997,32,0.3,101231,0.6661466458658346,0.025,160,0.9569554332182112,0.5082979447931852,641,0
50,3,53,0.9569554328918456,False,1093,0.7011486100000184,confirmation,1992,1997,32,0.3,101231,0.6661466458658346,0.025,160,0.9569554332182112,0.5082979447931852,641,0
10,7,17,0.6297679543495178,False,1093,0.2269546979996448,confirmation,1992,1997,32,0.3,101232,0.765990639625585,0.35625,160,0.6297679073140982,0.3491528869031656,641,0
20,7,27,0.6297679543495178,False,1093,0.3510420220000014,confirmation,1992,1997,32,0.3,101232,0.765990639625585,0.35625,160,0.6297679073140982,0.3491528869031656,641,0
50,7,57,0.6297679543495178,False,1093,0.7009953759998098,confirmation,1992,1997,32,0.3,101232,0.765990639625585,0.35625,160,0.6297679073140982,0.3491528869031656,641,0
10,4,14,0.6635189056396484,False,1093,0.2276504760002353,confirmation,1992,1997,32,0.5,101223,0.7909516380655226,0.53125,160,0.6635189405639711,0.3185272424086663,641,0
20,4,24,0.6635189056396484,False,1093,0.3601778900001591,confirmation,1992,1997,32,0.5,101223,0.7909516380655226,0.53125,160,0.6635189405639711,0.3185272424086663,641,0
50,4,54,0.6635189056396484,False,1093,0.7111789999999019,confirmation,1992,1997,32,0.5,101223,0.7909516380655226,0.53125,160,0.6635189405639711,0.3185272424086663,641,0
10,5,15,0.5404866933822632,False,1093,0.1873203279997142,confirmation,1992,1997,32,0.5,101224,0.8159126365054602,0.6875,160,0.5404866782667666,0.270164301320375,641,0
20,5,25,0.5404866933822632,False,1093,0.3022104060000856,confirmation,1992,1997,32,0.5,101224,0.8159126365054602,0.6875,160,0.5404866782667666,0.270164301320375,641,0
50,5,55,0.5404866933822632,False,1093,0.6525634509998781,confirmation,1992,1997,32,0.5,101224,0.8159126365054602,0.6875,160,0.5404866782667666,0.270164301320375,641,0
10,3,13,0.4773903787136078,False,1093,0.1701808309999251,confirmation,1992,1997,32,0.5,101225,0.8221528861154446,0.6875,160,0.4773903437087269,0.2509689919813731,641,0
20,3,23,0.4773903787136078,False,1093,0.2844198639995738,confirmation,1992,1997,32,0.5,101225,0.8221528861154446,0.6875,160,0.4773903437087269,0.2509689919813731,641,0
50,3,53,0.4773903787136078,False,1093,0.6365100229995733,confirmation,1992,1997,32,0.5,101225,0.8221528861154446,0.6875,160,0.4773903437087269,0.2509689919813731,641,0
10,4,14,0.5484201908111572,False,1093,0.1759020340000461,confirmation,1992,1997,32,0.5,101226,0.781591263650546,0.55,160,0.548420217289411,0.2842998689968143,641,0
20,4,24,0.5484201908111572,False,1093,0.2933402230000865,confirmation,1992,1997,32,0.5,101226,0.781591263650546,0.55,160,0.548420217289411,0.2842998689968143,641,0
50,4,54,0.5484201908111572,False,1093,0.7689344209998126,confirmation,1992,1997,32,0.5,101226,0.781591263650546,0.55,160,0.548420217289411,0.2842998689968143,641,0
10,2,12,0.5712876319885254,False,1093,0.1441167939997285,confirmation,1992,1997,32,0.5,101227,0.7784711388455539,0.4125,160,0.5712875834041098,0.3213927854066392,641,0
20,2,22,0.5712876319885254,False,1093,0.2607728799998767,confirmation,1992,1997,32,0.5,101227,0.7784711388455539,0.4125,160,0.5712875834041098,0.3213927854066392,641,0
50,2,52,0.5712876319885254,False,1093,0.7496096810000381,confirmation,1992,1997,32,0.5,101227,0.7784711388455539,0.4125,160,0.5712875834041098,0.3213927854066392,641,0
10,2,12,0.7066653966903687,False,1093,0.2192839179997463,confirmation,1992,1997,32,0.5,101228,0.7644305772230889,0.43125,160,0.7066654095423982,0.3513238616135397,641,0
20,2,22,0.7066653966903687,False,1093,0.3716706939999312,confirmation,1992,1997,32,0.5,101228,0.7644305772230889,0.43125,160,0.7066654095423982,0.3513238616135397,641,0
50,2,52,0.7066653966903687,False,1093,0.783805103999839,confirmation,1992,1997,32,0.5,101228,0.7644305772230889,0.43125,160,0.7066654095423982,0.3513238616135397,641,0
10,4,14,0.6619938611984253,False,1093,0.2170161879998886,confirmation,1992,1997,32,0.5,101229,0.7628705148205929,0.3375,160,0.6619938126148126,0.3620234979347438,641,0
20,4,24,0.6619938611984253,False,1093,0.3549923900000067,confirmation,1992,1997,32,0.5,101229,0.7628705148205929,0.3375,160,0.6619938126148126,0.3620234979347438,641,0
50,4,54,0.6619938611984253,False,1093,0.7088439869999092,confirmation,1992,1997,32,0.5,101229,0.7628705148205929,0.3375,160,0.6619938126148126,0.3620234979347438,641,0
10,5,15,0.5932325124740601,False,1093,0.1796841909999784,confirmation,1992,1997,32,0.5,101230,0.7706708268330733,0.5,160,0.5932325082076703,0.3099956886413883,641,0
20,5,25,0.5932325124740601,False,1093,0.2971794609998142,confirmation,1992,1997,32,0.5,101230,0.7706708268330733,0.5,160,0.5932325082076703,0.3099956886413883,641,0
50,5,55,0.5932325124740601,False,1093,0.6485181799998827,confirmation,1992,1997,32,0.5,101230,0.7706708268330733,0.5,160,0.5932325082076703,0.3099956886413883,641,0
10,2,12,0.9931521415710448,False,1093,0.142781716999707,confirmation,1992,1997,32,0.5,101231,0.6755070202808112,0.025,160,0.9931522397948308,0.5213194770254974,641,0
20,2,22,0.9931521415710448,False,1093,0.2608363149997785,confirmation,1992,1997,32,0.5,101231,0.6755070202808112,0.025,160,0.9931522397948308,0.5213194770254974,641,0
50,2,52,0.9931521415710448,False,1093,0.6127369920000092,confirmation,1992,1997,32,0.5,101231,0.6755070202808112,0.025,160,0.9931522397948308,0.5213194770254974,641,0
10,2,12,0.6265778541564941,False,1093,0.1428243939999447,confirmation,1992,1997,32,0.5,101232,0.7722308892355694,0.40625,160,0.6265778241353601,0.337508701756433,641,0
20,2,22,0.6265778541564941,False,1093,0.2593308369996521,confirmation,1992,1997,32,0.5,101232,0.7722308892355694,0.40625,160,0.6265778241353601,0.337508701756433,641,0
50,2,52,0.6265778541564941,False,1093,0.6432260029996542,confirmation,1992,1997,32,0.5,101232,0.7722308892355694,0.40625,160,0.6265778241353601,0.337508701756433,641,0
10,1,11,0.6573402285575867,False,1093,0.1303161050000199,confirmation,1992,1997,32,1.0,101223,0.781591263650546,0.54375,160,0.657340207491296,0.3121182240261513,641,0
20,1,21,0.6573402285575867,False,1093,0.2466210649999993,confirmation,1992,1997,32,1.0,101223,0.781591263650546,0.54375,160,0.657340207491296,0.3121182240261513,641,0
50,1,51,0.6573402285575867,False,1093,0.6534112889999051,confirmation,1992,1997,32,1.0,101223,0.781591263650546,0.54375,160,0.657340207491296,0.3121182240261513,641,0
10,5,15,0.5150737762451172,False,1093,0.188305580999895,confirmation,1992,1997,32,1.0,101224,0.8299531981279251,0.78125,160,0.5150738030750059,0.2535959074403541,641,0
20,5,25,0.5150737762451172,False,1093,0.3068328510003084,confirmation,1992,1997,32,1.0,101224,0.8299531981279251,0.78125,160,0.5150738030750059,0.2535959074403541,641,0
50,5,55,0.5150737762451172,False,1093,0.6659834940001019,confirmation,1992,1997,32,1.0,101224,0.8299531981279251,0.78125,160,0.5150738030750059,0.2535959074403541,641,0
10,3,13,0.4591621458530426,False,1093,0.1624463339999238,confirmation,1992,1997,32,1.0,101225,0.8112324492979719,0.6625,160,0.4591621675882216,0.2413578070274362,641,0
20,3,23,0.4591621458530426,False,1093,0.2810058059999392,confirmation,1992,1997,32,1.0,101225,0.8112324492979719,0.6625,160,0.4591621675882216,0.2413578070274362,641,0
50,3,53,0.4591621458530426,False,1093,0.6514601580001909,confirmation,1992,1997,32,1.0,101225,0.8112324492979719,0.6625,160,0.4591621675882216,0.2413578070274362,641,0
10,4,14,0.554492175579071,False,1093,0.1657959230001324,confirmation,1992,1997,32,1.0,101226,0.781591263650546,0.55,160,0.5544921946038269,0.276976737369569,641,0
20,4,24,0.554492175579071,False,1093,0.2837829449999844,confirmation,1992,1997,32,1.0,101226,0.781591263650546,0.55,160,0.5544921946038269,0.276976737369569,641,0
50,4,54,0.554492175579071,False,1093,0.6714521879998756,confirmation,1992,1997,32,1.0,101226,0.781591263650546,0.55,160,0.5544921946038269,0.276976737369569,641,0
10,2,12,0.3948501646518707,False,1093,0.1515939329997309,confirmation,1992,1997,32,1.0,101227,0.828393135725429,0.7,160,0.3948501922469628,0.2216099579929717,641,0
20,2,22,0.3948501646518707,False,1093,0.2691015800000969,confirmation,1992,1997,32,1.0,101227,0.828393135725429,0.7,160,0.3948501922469628,0.2216099579929717,641,0
50,2,52,0.3948501646518707,False,1093,0.7025166250000439,confirmation,1992,1997,32,1.0,101227,0.828393135725429,0.7,160,0.3948501922469628,0.2216099579929717,641,0
10,1,11,0.6879988312721252,False,1093,0.1329434849999415,confirmation,1992,1997,32,1.0,101228,0.750390015600624,0.3875,160,0.6879989196973691,0.3472687188062361,641,0
20,1,21,0.6879988312721252,False,1093,0.2489361610000742,confirmation,1992,1997,32,1.0,101228,0.750390015600624,0.3875,160,0.6879989196973691,0.3472687188062361,641,0
50,1,51,0.6879988312721252,False,1093,0.5942106100001183,confirmation,1992,1997,32,1.0,101228,0.750390015600624,0.3875,160,0.6879989196973691,0.3472687188062361,641,0
10,12,22,0.5504828095436096,False,1093,0.2582233549996999,confirmation,1992,1997,32,1.0,101229,0.7831513260530422,0.44375,160,0.5504828329602269,0.3110898484351391,641,0
20,12,32,0.5504828095436096,False,1093,0.3841641760000129,confirmation,1992,1997,32,1.0,101229,0.7831513260530422,0.44375,160,0.5504828329602269,0.3110898484351391,641,0
50,12,62,0.5504828095436096,False,1093,0.7776584959997308,confirmation,1992,1997,32,1.0,101229,0.7831513260530422,0.44375,160,0.5504828329602269,0.3110898484351391,641,0
10,3,13,0.6170516610145569,False,1093,0.1744116539998685,confirmation,1992,1997,32,1.0,101230,0.7753510140405616,0.4625,160,0.6170517318956541,0.31576644737364,641,0
20,3,23,0.6170516610145569,False,1093,0.3146398339999905,confirmation,1992,1997,32,1.0,101230,0.7753510140405616,0.4625,160,0.6170517318956541,0.31576644737364,641,0
50,3,53,0.6170516610145569,False,1093,0.672414285999821,confirmation,1992,1997,32,1.0,101230,0.7753510140405616,0.4625,160,0.6170517318956541,0.31576644737364,641,0
10,6,16,1.1068586111068726,False,1093,0.1931184750001193,confirmation,1992,1997,32,1.0,101231,0.6786271450858035,0.01875,160,1.1068584771136227,0.5476054062230254,641,0
20,22,42,0.9564139246940612,False,1093,0.4992036740000003,confirmation,1992,1997,32,1.0,101231,0.8190327613104524,0.78125,160,0.9564140101355209,0.3110747139117814,641,0
50,22,72,0.9564139246940612,False,1093,1.0142766349999874,confirmation,1992,1997,32,1.0,101231,0.8190327613104524,0.78125,160,0.9564140101355209,0.3110747139117814,641,0
10,2,12,0.5127336978912354,False,1093,0.1503680599998915,confirmation,1992,1997,32,1.0,101232,0.8003120124804992,0.51875,160,0.5127336845099517,0.2779392649334534,641,0
20,2,22,0.5127336978912354,False,1093,0.3160261369998807,confirmation,1992,1997,32,1.0,101232,0.8003120124804992,0.51875,160,0.5127336845099517,0.2779392649334534,641,0
50,2,52,0.5127336978912354,False,1093,0.8499500329999137,confirmation,1992,1997,32,1.0,101232,0.8003120124804992,0.51875,160,0.5127336845099517,0.2779392649334534,641,0
10,17,27,1.066936492919922,False,1541,0.537548434999735,confirmation,1992,1997,32_16,0.01,101223,0.6489859594383776,0.0,160,1.0669365223928808,0.5730590947977694,641,0
20,17,37,1.066936492919922,False,1541,0.703631329000018,confirmation,1992,1997,32_16,0.01,101223,0.6489859594383776,0.0,160,1.0669365223928808,0.5730590947977694,641,0
50,64,114,1.0290496349334717,False,1541,1.8555151509999632,confirmation,1992,1997,32_16,0.01,101223,0.6739469578783152,0.06875,160,1.0290496420099746,0.5191775288409222,641,0
10,25,35,0.6683158278465271,False,1541,0.6482724070001495,confirmation,1992,1997,32_16,0.01,101224,0.7628705148205929,0.425,160,0.6683158333299748,0.327605765882574,641,0
20,25,45,0.6683158278465271,False,1541,0.8431743220003227,confirmation,1992,1997,32_16,0.01,101224,0.7628705148205929,0.425,160,0.6683158333299748,0.327605765882574,641,0
50,70,120,0.6378210783004761,False,1541,1.914252266999938,confirmation,1992,1997,32_16,0.01,101224,0.765990639625585,0.40625,160,0.6378210340221815,0.3474334873887322,641,0
10,73,83,0.6742186546325684,False,1541,1.2689520300000368,confirmation,1992,1997,32_16,0.01,101225,0.7410296411856474,0.3375,160,0.674218637013645,0.3718263077175076,641,0
20,73,93,0.6742186546325684,False,1541,1.4576790259998234,confirmation,1992,1997,32_16,0.01,101225,0.7410296411856474,0.3375,160,0.674218637013645,0.3718263077175076,641,0
50,73,123,0.6742186546325684,False,1541,1.8793475630000105,confirmation,1992,1997,32_16,0.01,101225,0.7410296411856474,0.3375,160,0.674218637013645,0.3718263077175076,641,0
10,69,79,0.766627311706543,False,1541,1.2190146940001796,confirmation,1992,1997,32_16,0.01,101226,0.719188767550702,0.25,160,0.7666273632598279,0.4127848316278167,641,0
20,69,89,0.766627311706543,False,1541,1.3608381129997724,confirmation,1992,1997,32_16,0.01,101226,0.719188767550702,0.25,160,0.7666273632598279,0.4127848316278167,641,0
50,69,119,0.766627311706543,False,1541,2.026978276000136,confirmation,1992,1997,32_16,0.01,101226,0.719188767550702,0.25,160,0.7666273632598279,0.4127848316278167,641,0
10,18,28,0.6412420272827148,False,1541,0.5443522339996889,confirmation,1992,1997,32_16,0.01,101227,0.7566302652106084,0.4875,160,0.6412419976383643,0.3201389833592288,641,0
20,18,38,0.6412420272827148,False,1541,0.7123721629995998,confirmation,1992,1997,32_16,0.01,101227,0.7566302652106084,0.4875,160,0.6412419976383643,0.3201389833592288,641,0
50,18,68,0.6412420272827148,False,1541,1.4122315309996338,confirmation,1992,1997,32_16,0.01,101227,0.7566302652106084,0.4875,160,0.6412419976383643,0.3201389833592288,641,0
10,76,86,0.5283488035202026,False,1541,2.176206068999818,confirmation,1992,1997,32_16,0.01,101228,0.7956318252730109,0.65,160,0.5283487784716441,0.2720364225993046,641,0
20,76,96,0.5283488035202026,False,1541,2.327005513000131,confirmation,1992,1997,32_16,0.01,101228,0.7956318252730109,0.65,160,0.5283487784716441,0.2720364225993046,641,0
50,76,126,0.5283488035202026,False,1541,2.7538412339999923,confirmation,1992,1997,32_16,0.01,101228,0.7956318252730109,0.65,160,0.5283487784716441,0.2720364225993046,641,0
10,12,22,0.6642412543296814,False,1541,0.6137166610001259,confirmation,1992,1997,32_16,0.01,101229,0.765990639625585,0.525,160,0.664241191881272,0.3208262376544085,641,0
20,12,32,0.6642412543296814,False,1541,0.8661417890002667,confirmation,1992,1997,32_16,0.01,101229,0.765990639625585,0.525,160,0.664241191881272,0.3208262376544085,641,0
50,87,137,0.560797929763794,False,1541,2.535837057000208,confirmation,1992,1997,32_16,0.01,101229,0.7628705148205929,0.48125,160,0.5607979252054008,0.3128399756146465,641,0
10,20,30,0.6012862920761108,False,1541,0.4783537500002239,confirmation,1992,1997,32_16,0.01,101230,0.797191887675507,0.56875,160,0.6012863006955752,0.2941150673347906,641,0
20,20,40,0.6012862920761108,False,1541,0.6206653819999701,confirmation,1992,1997,32_16,0.01,101230,0.797191887675507,0.56875,160,0.6012863006955752,0.2941150673347906,641,0
50,73,123,0.5592633485794067,False,1541,1.8636452210002967,confirmation,1992,1997,32_16,0.01,101230,0.7878315132605305,0.475,160,0.559263362057828,0.3077255510111568,641,0
10,14,24,0.8622124195098877,False,1541,0.367502787000376,confirmation,1992,1997,32_16,0.01,101231,0.6583463338533542,0.0125,160,0.8622123724499117,0.4767290004412493,641,0
20,14,34,0.8622124195098877,False,1541,0.5738777569999911,confirmation,1992,1997,32_16,0.01,101231,0.6583463338533542,0.0125,160,0.8622123724499117,0.4767290004412493,641,0
50,14,64,0.8622124195098877,False,1541,0.9872709930000384,confirmation,1992,1997,32_16,0.01,101231,0.6583463338533542,0.0125,160,0.8622123724499117,0.4767290004412493,641,0
10,21,31,0.7997264266014099,False,1541,0.6144105450002826,confirmation,1992,1997,32_16,0.01,101232,0.7004680187207488,0.175,160,0.7997264264074105,0.3985528075908857,641,0
20,92,112,0.7016652822494507,False,1541,2.2489570730003834,confirmation,1992,1997,32_16,0.01,101232,0.7722308892355694,0.41875,160,0.7016652779612603,0.3467144688973825,641,0
50,92,142,0.7016652822494507,False,1541,2.697538239000096,confirmation,1992,1997,32_16,0.01,101232,0.7722308892355694,0.41875,160,0.7016652779612603,0.3467144688973825,641,0
10,6,16,1.0631632804870603,False,1541,0.2642533670000375,confirmation,1992,1997,32_16,0.03,101223,0.6552262090483619,0.0125,160,1.063163413168879,0.5671237906635145,641,0
20,21,41,1.0089067220687866,False,1541,0.8407814080001117,confirmation,1992,1997,32_16,0.03,101223,0.6770670826833073,0.08125,160,1.0089067838661998,0.5122234368514654,641,0
50,21,71,1.0089067220687866,False,1541,1.4593187440000293,confirmation,1992,1997,32_16,0.03,101223,0.6770670826833073,0.08125,160,1.0089067838661998,0.5122234368514654,641,0
10,25,35,0.6235042810440063,False,1541,0.6975237239998933,confirmation,1992,1997,32_16,0.03,101224,0.7706708268330733,0.41875,160,0.6235042716715405,0.3394438757322002,641,0
20,25,45,0.6235042810440063,False,1541,0.9493263339995792,confirmation,1992,1997,32_16,0.03,101224,0.7706708268330733,0.41875,160,0.6235042716715405,0.3394438757322002,641,0
50,25,75,0.6235042810440063,False,1541,1.5363945059998514,confirmation,1992,1997,32_16,0.03,101224,0.7706708268330733,0.41875,160,0.6235042716715405,0.3394438757322002,641,0
10,26,36,0.6661500334739685,False,1541,0.6331948450001619,confirmation,1992,1997,32_16,0.03,101225,0.7441497659906396,0.35,160,0.6661499662677728,0.3684402646791561,641,0
20,26,46,0.6661500334739685,False,1541,0.7756798990003517,confirmation,1992,1997,32_16,0.03,101225,0.7441497659906396,0.35,160,0.6661499662677728,0.3684402646791561,641,0
50,26,76,0.6661500334739685,False,1541,1.263585551000233,confirmation,1992,1997,32_16,0.03,101225,0.7441497659906396,0.35,160,0.6661499662677728,0.3684402646791561,641,0
10,25,35,0.7408627867698669,False,1541,0.5772481869998956,confirmation,1992,1997,32_16,0.03,101226,0.7316692667706708,0.3,160,0.7408628005102047,0.3990020318640075,641,0
20,25,45,0.7408627867698669,False,1541,0.7482147599998825,confirmation,1992,1997,32_16,0.03,101226,0.7316692667706708,0.3,160,0.7408628005102047,0.3990020318640075,641,0
50,25,75,0.7408627867698669,False,1541,1.2492036889998417,confirmation,1992,1997,32_16,0.03,101226,0.7316692667706708,0.3,160,0.7408628005102047,0.3990020318640075,641,0
10,6,16,0.6426548957824707,False,1541,0.2584918590000598,confirmation,1992,1997,32_16,0.03,101227,0.7566302652106084,0.4875,160,0.6426549120226916,0.3206711323109708,641,0
20,6,26,0.6426548957824707,False,1541,0.4072723790000054,confirmation,1992,1997,32_16,0.03,101227,0.7566302652106084,0.4875,160,0.6426549120226916,0.3206711323109708,641,0
50,6,56,0.6426548957824707,False,1541,0.8895733780000228,confirmation,1992,1997,32_16,0.03,101227,0.7566302652106084,0.4875,160,0.6426549120226916,0.3206711323109708,641,0
10,29,39,0.5231857895851135,False,1541,0.6168585450000137,confirmation,1992,1997,32_16,0.03,101228,0.7956318252730109,0.65,160,0.5231857932792854,0.2697947426034087,641,0
20,29,49,0.5231857895851135,False,1541,0.8144006130000889,confirmation,1992,1997,32_16,0.03,101228,0.7956318252730109,0.65,160,0.5231857932792854,0.2697947426034087,641,0
50,29,79,0.5231857895851135,False,1541,1.25683054000001,confirmation,1992,1997,32_16,0.03,101228,0.7956318252730109,0.65,160,0.5231857932792854,0.2697947426034087,641,0
10,28,38,0.5479061603546143,False,1541,0.5793397500001447,confirmation,1992,1997,32_16,0.03,101229,0.765990639625585,0.5,160,0.5479061539855681,0.3054887709129995,641,0
20,28,48,0.5479061603546143,False,1541,0.7275342940001792,confirmation,1992,1997,32_16,0.03,101229,0.765990639625585,0.5,160,0.5479061539855681,0.3054887709129995,641,0
50,28,78,0.5479061603546143,False,1541,1.1539442230000532,confirmation,1992,1997,32_16,0.03,101229,0.765990639625585,0.5,160,0.5479061539855681,0.3054887709129995,641,0
10,28,38,0.5556516051292419,False,1541,0.5611594059996605,confirmation,1992,1997,32_16,0.03,101230,0.7831513260530422,0.475,160,0.5556516184037132,0.3061617622128987,641,0
20,28,48,0.5556516051292419,False,1541,0.7084815759999401,confirmation,1992,1997,32_16,0.03,101230,0.7831513260530422,0.475,160,0.5556516184037132,0.3061617622128987,641,0
50,28,78,0.5556516051292419,False,1541,1.1683380290000969,confirmation,1992,1997,32_16,0.03,101230,0.7831513260530422,0.475,160,0.5556516184037132,0.3061617622128987,641,0
10,5,15,0.8824466466903687,False,1541,0.2119321109998964,confirmation,1992,1997,32_16,0.03,101231,0.656786271450858,0.00625,160,0.8824467021866813,0.4916205761005484,641,0
20,5,25,0.8824466466903687,False,1541,0.3535847769999236,confirmation,1992,1997,32_16,0.03,101231,0.656786271450858,0.00625,160,0.8824467021866813,0.4916205761005484,641,0
50,5,55,0.8824466466903687,False,1541,0.7897616780001044,confirmation,1992,1997,32_16,0.03,101231,0.656786271450858,0.00625,160,0.8824467021866813,0.4916205761005484,641,0
10,29,39,0.6791298389434814,False,1541,0.5844500409998545,confirmation,1992,1997,32_16,0.03,101232,0.7800312012480499,0.45,160,0.6791299040541605,0.3356776808278436,641,0
20,29,49,0.6791298389434814,False,1541,0.7242161690001012,confirmation,1992,1997,32_16,0.03,101232,0.7800312012480499,0.45,160,0.6791299040541605,0.3356776808278436,641,0
50,29,79,0.6791298389434814,False,1541,1.1486183430001802,confirmation,1992,1997,32_16,0.03,101232,0.7800312012480499,0.45,160,0.6791299040541605,0.3356776808278436,641,0
10,14,24,1.039669632911682,False,1541,0.3562849579998328,confirmation,1992,1997,32_16,0.05,101223,0.6755070202808112,0.075,160,1.0396696375998942,0.5211535908821835,641,0
20,14,34,1.039669632911682,False,1541,0.5543929989999015,confirmation,1992,1997,32_16,0.05,101223,0.6755070202808112,0.075,160,1.0396696375998942,0.5211535908821835,641,0
50,14,64,1.039669632911682,False,1541,0.971212067000124,confirmation,1992,1997,32_16,0.05,101223,0.6755070202808112,0.075,160,1.0396696375998942,0.5211535908821835,641,0
