patience,best_epoch,stopping_epoch,best_validation_loss,hit_epoch_cap,parameters,elapsed_seconds,stage,train_through,validation_year,architecture,learning_rate,seed,validation_accuracy,validation_changed_seat_accuracy,validation_changed_seats,validation_log_loss,validation_brier_score,validation_rows,validation_unseen_winners
10,9,19,0.5821911096572876,False,1093,0.274932809999882,screening,1992,1997,32,0.1,101225,0.7831513260530422,0.44375,160,0.582191184517684,0.3133320028004215,641,0
20,9,29,0.5821911096572876,False,1093,0.4108272720000059,screening,1992,1997,32,0.1,101225,0.7831513260530422,0.44375,160,0.582191184517684,0.3133320028004215,641,0
50,9,59,0.5821911096572876,False,1093,0.7545915349996903,screening,1992,1997,32,0.1,101225,0.7831513260530422,0.44375,160,0.582191184517684,0.3133320028004215,641,0
10,4,14,0.6636995673179626,False,1093,0.1650511759999062,screening,1992,1997,32,0.2,101223,0.7706708268330733,0.45,160,0.6636996286594699,0.3320653554578054,641,0
20,4,24,0.6636995673179626,False,1093,0.2852332570000726,screening,1992,1997,32,0.2,101223,0.7706708268330733,0.45,160,0.6636996286594699,0.3320653554578054,641,0
50,4,54,0.6636995673179626,False,1093,0.6732583670000167,screening,1992,1997,32,0.2,101223,0.7706708268330733,0.45,160,0.6636996286594699,0.3320653554578054,641,0
10,5,15,0.5663347244262695,False,1093,0.1872881690001122,screening,1992,1997,32,0.2,101224,0.7847113884555382,0.56875,160,0.5663347411046504,0.3007065107912972,641,0
20,5,25,0.5663347244262695,False,1093,0.3222390219998488,screening,1992,1997,32,0.2,101224,0.7847113884555382,0.56875,160,0.5663347411046504,0.3007065107912972,641,0
50,5,55,0.5663347244262695,False,1093,0.6789544110001771,screening,1992,1997,32,0.2,101224,0.7847113884555382,0.56875,160,0.5663347411046504,0.3007065107912972,641,0
10,3,13,0.5555223822593689,False,1093,0.1589665599999534,screening,1992,1997,32,0.2,101225,0.7628705148205929,0.4875,160,0.5555223567810351,0.3060611434225498,641,0
20,3,23,0.5555223822593689,False,1093,0.2782636669999192,screening,1992,1997,32,0.2,101225,0.7628705148205929,0.4875,160,0.5555223567810351,0.3060611434225498,641,0
50,3,53,0.5555223822593689,False,1093,0.6359427399997912,screening,1992,1997,32,0.2,101225,0.7628705148205929,0.4875,160,0.5555223567810351,0.3060611434225498,641,0
10,4,14,0.6326286196708679,False,1093,0.1745135040000605,screening,1992,1997,32,0.3,101223,0.7800312012480499,0.51875,160,0.6326286433523841,0.3101330044074839,641,0
20,4,24,0.6326286196708679,False,1093,0.3780811999999969,screening,1992,1997,32,0.3,101223,0.7800312012480499,0.51875,160,0.6326286433523841,0.3101330044074839,641,0
50,4,54,0.6326286196708679,False,1093,0.9387149570002292,screening,1992,1997,32,0.3,101223,0.7800312012480499,0.51875,160,0.6326286433523841,0.3101330044074839,641,0
10,5,15,0.5589109659194946,False,1093,0.199572549000095,screening,1992,1997,32,0.3,101224,0.7956318252730109,0.5875,160,0.5589109312899698,0.2908029829333807,641,0
20,5,25,0.5589109659194946,False,1093,0.3400683720001325,screening,1992,1997,32,0.3,101224,0.7956318252730109,0.5875,160,0.5589109312899698,0.2908029829333807,641,0
50,5,55,0.5589109659194946,False,1093,0.7195301219999237,screening,1992,1997,32,0.3,101224,0.7956318252730109,0.5875,160,0.5589109312899698,0.2908029829333807,641,0
10,3,13,0.5137112736701965,False,1093,0.1750302390000797,screening,1992,1997,32,0.3,101225,0.7909516380655226,0.56875,160,0.5137112019864696,0.2805143250571366,641,0
20,3,23,0.5137112736701965,False,1093,0.3429697130000022,screening,1992,1997,32,0.3,101225,0.7909516380655226,0.56875,160,0.5137112019864696,0.2805143250571366,641,0
50,3,53,0.5137112736701965,False,1093,0.7387502540000241,screening,1992,1997,32,0.3,101225,0.7909516380655226,0.56875,160,0.5137112019864696,0.2805143250571366,641,0
10,4,14,0.6635189056396484,False,1093,0.2276504760002353,screening,1992,1997,32,0.5,101223,0.7909516380655226,0.53125,160,0.6635189405639711,0.3185272424086663,641,0
20,4,24,0.6635189056396484,False,1093,0.3601778900001591,screening,1992,1997,32,0.5,101223,0.7909516380655226,0.53125,160,0.6635189405639711,0.3185272424086663,641,0
50,4,54,0.6635189056396484,False,1093,0.7111789999999019,screening,1992,1997,32,0.5,101223,0.7909516380655226,0.53125,160,0.6635189405639711,0.3185272424086663,641,0
10,5,15,0.5404866933822632,False,1093,0.1873203279997142,screening,1992,1997,32,0.5,101224,0.8159126365054602,0.6875,160,0.5404866782667666,0.270164301320375,641,0
20,5,25,0.5404866933822632,False,1093,0.3022104060000856,screening,1992,1997,32,0.5,101224,0.8159126365054602,0.6875,160,0.5404866782667666,0.270164301320375,641,0
50,5,55,0.5404866933822632,False,1093,0.6525634509998781,screening,1992,1997,32,0.5,101224,0.8159126365054602,0.6875,160,0.5404866782667666,0.270164301320375,641,0
10,3,13,0.4773903787136078,False,1093,0.1701808309999251,screening,1992,1997,32,0.5,101225,0.8221528861154446,0.6875,160,0.4773903437087269,0.2509689919813731,641,0
20,3,23,0.4773903787136078,False,1093,0.2844198639995738,screening,1992,1997,32,0.5,101225,0.8221528861154446,0.6875,160,0.4773903437087269,0.2509689919813731,641,0
50,3,53,0.4773903787136078,False,1093,0.6365100229995733,screening,1992,1997,32,0.5,101225,0.8221528861154446,0.6875,160,0.4773903437087269,0.2509689919813731,641,0
10,1,11,0.6573402285575867,False,1093,0.1303161050000199,screening,1992,1997,32,1.0,101223,0.781591263650546,0.54375,160,0.657340207491296,0.3121182240261513,641,0
20,1,21,0.6573402285575867,False,1093,0.2466210649999993,screening,1992,1997,32,1.0,101223,0.781591263650546,0.54375,160,0.657340207491296,0.3121182240261513,641,0
50,1,51,0.6573402285575867,False,1093,0.6534112889999051,screening,1992,1997,32,1.0,101223,0.781591263650546,0.54375,160,0.657340207491296,0.3121182240261513,641,0
10,5,15,0.5150737762451172,False,1093,0.188305580999895,screening,1992,1997,32,1.0,101224,0.8299531981279251,0.78125,160,0.5150738030750059,0.2535959074403541,641,0
20,5,25,0.5150737762451172,False,1093,0.3068328510003084,screening,1992,1997,32,1.0,101224,0.8299531981279251,0.78125,160,0.5150738030750059,0.2535959074403541,641,0
50,5,55,0.5150737762451172,False,1093,0.6659834940001019,screening,1992,1997,32,1.0,101224,0.8299531981279251,0.78125,160,0.5150738030750059,0.2535959074403541,641,0
10,3,13,0.4591621458530426,False,1093,0.1624463339999238,screening,1992,1997,32,1.0,101225,0.8112324492979719,0.6625,160,0.4591621675882216,0.2413578070274362,641,0
20,3,23,0.4591621458530426,False,1093,0.2810058059999392,screening,1992,1997,32,1.0,101225,0.8112324492979719,0.6625,160,0.4591621675882216,0.2413578070274362,641,0
50,3,53,0.4591621458530426,False,1093,0.6514601580001909,screening,1992,1997,32,1.0,101225,0.8112324492979719,0.6625,160,0.4591621675882216,0.2413578070274362,641,0
10,17,27,1.066936492919922,False,1541,0.537548434999735,screening,1992,1997,32_16,0.01,101223,0.6489859594383776,0.0,160,1.0669365223928808,0.5730590947977694,641,0
20,17,37,1.066936492919922,False,1541,0.703631329000018,screening,1992,1997,32_16,0.01,101223,0.6489859594383776,0.0,160,1.0669365223928808,0.5730590947977694,641,0
50,64,114,1.0290496349334717,False,1541,1.8555151509999632,screening,1992,1997,32_16,0.01,101223,0.6739469578783152,0.06875,160,1.0290496420099746,0.5191775288409222,641,0
10,25,35,0.6683158278465271,False,1541,0.6482724070001495,screening,1992,1997,32_16,0.01,101224,0.7628705148205929,0.425,160,0.6683158333299748,0.327605765882574,641,0
20,25,45,0.6683158278465271,False,1541,0.8431743220003227,screening,1992,1997,32_16,0.01,101224,0.7628705148205929,0.425,160,0.6683158333299748,0.327605765882574,641,0
50,70,120,0.6378210783004761,False,1541,1.914252266999938,screening,1992,1997,32_16,0.01,101224,0.765990639625585,0.40625,160,0.6378210340221815,0.3474334873887322,641,0
10,73,83,0.6742186546325684,False,1541,1.2689520300000368,screening,1992,1997,32_16,0.01,101225,0.7410296411856474,0.3375,160,0.674218637013645,0.3718263077175076,641,0
20,73,93,0.6742186546325684,False,1541,1.4576790259998234,screening,1992,1997,32_16,0.01,101225,0.7410296411856474,0.3375,160,0.674218637013645,0.3718263077175076,641,0
50,73,123,0.6742186546325684,False,1541,1.8793475630000105,screening,1992,1997,32_16,0.01,101225,0.7410296411856474,0.3375,160,0.674218637013645,0.3718263077175076,641,0
10,6,16,1.0631632804870603,False,1541,0.2642533670000375,screening,1992,1997,32_16,0.03,101223,0.6552262090483619,0.0125,160,1.063163413168879,0.5671237906635145,641,0
20,21,41,1.0089067220687866,False,1541,0.8407814080001117,screening,1992,1997,32_16,0.03,101223,0.6770670826833073,0.08125,160,1.0089067838661998,0.5122234368514654,641,0
50,21,71,1.0089067220687866,False,1541,1.4593187440000293,screening,1992,1997,32_16,0.03,101223,0.6770670826833073,0.08125,160,1.0089067838661998,0.5122234368514654,641,0
10,25,35,0.6235042810440063,False,1541,0.6975237239998933,screening,1992,1997,32_16,0.03,101224,0.7706708268330733,0.41875,160,0.6235042716715405,0.3394438757322002,641,0
20,25,45,0.6235042810440063,False,1541,0.9493263339995792,screening,1992,1997,32_16,0.03,101224,0.7706708268330733,0.41875,160,0.6235042716715405,0.3394438757322002,641,0
50,25,75,0.6235042810440063,False,1541,1.5363945059998514,screening,1992,1997,32_16,0.03,101224,0.7706708268330733,0.41875,160,0.6235042716715405,0.3394438757322002,641,0
10,26,36,0.6661500334739685,False,1541,0.6331948450001619,screening,1992,1997,32_16,0.03,101225,0.7441497659906396,0.35,160,0.6661499662677728,0.3684402646791561,641,0
20,26,46,0.6661500334739685,False,1541,0.7756798990003517,screening,1992,1997,32_16,0.03,101225,0.7441497659906396,0.35,160,0.6661499662677728,0.3684402646791561,641,0
50,26,76,0.6661500334739685,False,1541,1.263585551000233,screening,1992,1997,32_16,0.03,101225,0.7441497659906396,0.35,160,0.6661499662677728,0.3684402646791561,641,0
10,14,24,1.039669632911682,False,1541,0.3562849579998328,screening,1992,1997,32_16,0.05,101223,0.6755070202808112,0.075,160,1.0396696375998942,0.5211535908821835,641,0
20,14,34,1.039669632911682,False,1541,0.5543929989999015,screening,1992,1997,32_16,0.05,101223,0.6755070202808112,0.075,160,1.0396696375998942,0.5211535908821835,641,0
50,14,64,1.039669632911682,False,1541,0.971212067000124,screening,1992,1997,32_16,0.05,101223,0.6755070202808112,0.075,160,1.0396696375998942,0.5211535908821835,641,0
10,14,24,0.6102540493011475,False,1541,0.3670960119998199,screening,1992,1997,32_16,0.05,101224,0.7737909516380655,0.4375,160,0.6102540503614847,0.3309196933502232,641,0
20,14,34,0.6102540493011475,False,1541,0.5453231499996036,screening,1992,1997,32_16,0.05,101224,0.7737909516380655,0.4375,160,0.6102540503614847,0.3309196933502232,641,0
50,14,64,0.6102540493011475,False,1541,1.070905909999965,screening,1992,1997,32_16,0.05,101224,0.7737909516380655,0.4375,160,0.6102540503614847,0.3309196933502232,641,0
10,15,25,0.6786923408508301,False,1541,0.3794814719999522,screening,1992,1997,32_16,0.05,101225,0.7363494539781591,0.31875,160,0.6786922898967851,0.3757563347725503,641,0
20,15,35,0.6786923408508301,False,1541,0.5451816679997137,screening,1992,1997,32_16,0.05,101225,0.7363494539781591,0.31875,160,0.6786922898967851,0.3757563347725503,641,0
50,15,65,0.6786923408508301,False,1541,1.0231591469996602,screening,1992,1997,32_16,0.05,101225,0.7363494539781591,0.31875,160,0.6786922898967851,0.3757563347725503,641,0
10,6,16,0.9780421853065492,False,1541,0.2969392850000076,screening,1992,1997,32_16,0.1,101223,0.6833073322932918,0.10625,160,0.978042203543608,0.5028049482619578,641,0
20,6,26,0.9780421853065492,False,1541,0.440040308999869,screening,1992,1997,32_16,0.1,101223,0.6833073322932918,0.10625,160,0.978042203543608,0.5028049482619578,641,0
50,6,56,0.9780421853065492,False,1541,0.863854215000174,screening,1992,1997,32_16,0.1,101223,0.6833073322932918,0.10625,160,0.978042203543608,0.5028049482619578,641,0
10,10,20,0.5723886489868164,False,1541,0.2960854859998107,screening,1992,1997,32_16,0.1,101224,0.7847113884555382,0.475,160,0.5723886589077664,0.3059198125140305,641,0
20,10,30,0.5723886489868164,False,1541,0.4512063649999618,screening,1992,1997,32_16,0.1,101224,0.7847113884555382,0.475,160,0.5723886589077664,0.3059198125140305,641,0
50,10,60,0.5723886489868164,False,1541,1.1418315370001435,screening,1992,1997,32_16,0.1,101224,0.7847113884555382,0.475,160,0.5723886589077664,0.3059198125140305,641,0
10,9,19,0.6544844508171082,False,1541,0.2720921919999455,screening,1992,1997,32_16,0.1,101225,0.750390015600624,0.35625,160,0.6544844528335763,0.3652502662298888,641,0
20,9,29,0.6544844508171082,False,1541,0.425940096999966,screening,1992,1997,32_16,0.1,101225,0.750390015600624,0.35625,160,0.6544844528335763,0.3652502662298888,641,0
50,9,59,0.6544844508171082,False,1541,1.00401882999995,screening,1992,1997,32_16,0.1,101225,0.750390015600624,0.35625,160,0.6544844528335763,0.3652502662298888,641,0
10,4,14,0.8436704874038696,False,1541,0.1995730369999364,screening,1992,1997,32_16,0.2,101223,0.7285491419656787,0.2875,160,0.8436704374322458,0.4315537033663714,641,0
20,4,24,0.8436704874038696,False,1541,0.3378808679999565,screening,1992,1997,32_16,0.2,101223,0.7285491419656787,0.2875,160,0.8436704374322458,0.4315537033663714,641,0
50,4,54,0.8436704874038696,False,1541,0.7715026079999916,screening,1992,1997,32_16,0.2,101223,0.7285491419656787,0.2875,160,0.8436704374322458,0.4315537033663714,641,0
10,5,15,0.5563188791275024,False,1541,0.2226220110001122,screening,1992,1997,32_16,0.2,101224,0.7784711388455539,0.4375,160,0.5563189132454074,0.306861733913665,641,0
20,5,25,0.5563188791275024,False,1541,0.3856104050000795,screening,1992,1997,32_16,0.2,101224,0.7784711388455539,0.4375,160,0.5563189132454074,0.306861733913665,641,0
50,5,55,0.5563188791275024,False,1541,0.8266925739999351,screening,1992,1997,32_16,0.2,101224,0.7784711388455539,0.4375,160,0.5563189132454074,0.306861733913665,641,0
10,3,13,0.5922262072563171,False,1541,0.1925299439999435,screening,1992,1997,32_16,0.2,101225,0.7737909516380655,0.45,160,0.5922262060732106,0.3184740885311107,641,0
20,3,23,0.5922262072563171,False,1541,0.3625890170001185,screening,1992,1997,32_16,0.2,101225,0.7737909516380655,0.45,160,0.5922262060732106,0.3184740885311107,641,0
50,3,53,0.5922262072563171,False,1541,0.788223558000027,screening,1992,1997,32_16,0.2,101225,0.7737909516380655,0.45,160,0.5922262060732106,0.3184740885311107,641,0
10,4,14,0.9012352228164672,False,1541,0.2030039139999644,screening,1992,1997,32_16,0.3,101223,0.7394695787831513,0.33125,160,0.9012352976638236,0.4418999190932225,641,0
20,4,24,0.9012352228164672,False,1541,0.391417604000253,screening,1992,1997,32_16,0.3,101223,0.7394695787831513,0.33125,160,0.9012352976638236,0.4418999190932225,641,0
50,4,54,0.9012352228164672,False,1541,0.9308554310000544,screening,1992,1997,32_16,0.3,101223,0.7394695787831513,0.33125,160,0.9012352976638236,0.4418999190932225,641,0
10,5,15,0.5193395018577576,False,1541,0.2704500029999508,screening,1992,1997,32_16,0.3,101224,0.7847113884555382,0.4625,160,0.5193394924450294,0.2888894084675136,641,0
20,5,25,0.5193395018577576,False,1541,0.4115683690001788,screening,1992,1997,32_16,0.3,101224,0.7847113884555382,0.4625,160,0.5193394924450294,0.2888894084675136,641,0
50,5,55,0.5193395018577576,False,1541,0.8816812400000344,screening,1992,1997,32_16,0.3,101224,0.7847113884555382,0.4625,160,0.5193394924450294,0.2888894084675136,641,0
10,3,13,0.5299009680747986,False,1541,0.1886440799999036,screening,1992,1997,32_16,0.3,101225,0.7909516380655226,0.5,160,0.5299010404538191,0.2883399275375761,641,0
20,3,23,0.5299009680747986,False,1541,0.327224053000009,screening,1992,1997,32_16,0.3,101225,0.7909516380655226,0.5,160,0.5299010404538191,0.2883399275375761,641,0
50,3,53,0.5299009680747986,False,1541,0.808916403999774,screening,1992,1997,32_16,0.3,101225,0.7909516380655226,0.5,160,0.5299010404538191,0.2883399275375761,641,0
10,6,16,0.6450018882751465,False,1541,0.2368354739996903,screening,1992,1997,32_16,0.5,101223,0.7769110764430577,0.44375,160,0.64500190607283,0.3389743090053001,641,0
20,6,26,0.6450018882751465,False,1541,0.4435227479998502,screening,1992,1997,32_16,0.5,101223,0.7769110764430577,0.44375,160,0.64500190607283,0.3389743090053001,641,0
50,6,56,0.6450018882751465,False,1541,0.915633885999796,screening,1992,1997,32_16,0.5,101223,0.7769110764430577,0.44375,160,0.64500190607283,0.3389743090053001,641,0
10,5,15,0.4681150913238525,False,1541,0.2662155409998377,screening,1992,1997,32_16,0.5,101224,0.8174726989079563,0.56875,160,0.468115084554508,0.2516904300001397,641,0
20,5,25,0.4681150913238525,False,1541,0.407834689000083,screening,1992,1997,32_16,0.5,101224,0.8174726989079563,0.56875,160,0.468115084554508,0.2516904300001397,641,0
50,5,55,0.4681150913238525,False,1541,0.8864986270000372,screening,1992,1997,32_16,0.5,101224,0.8174726989079563,0.56875,160,0.468115084554508,0.2516904300001397,641,0
10,3,13,0.5480337738990784,False,1541,0.2096376800000143,screening,1992,1997,32_16,0.5,101225,0.7847113884555382,0.475,160,0.5480337582570992,0.2983415670822404,641,0
20,3,23,0.5480337738990784,False,1541,0.3733731409997745,screening,1992,1997,32_16,0.5,101225,0.7847113884555382,0.475,160,0.5480337582570992,0.2983415670822404,641,0
50,3,53,0.5480337738990784,False,1541,0.8128335219998917,screening,1992,1997,32_16,0.5,101225,0.7847113884555382,0.475,160,0.5480337582570992,0.2983415670822404,641,0
10,4,14,0.4559381902217865,False,1541,0.2383453790002931,screening,1992,1997,32_16,1.0,101223,0.8003120124804992,0.61875,160,0.4559381983203558,0.2445316118516537,641,0
20,4,24,0.4559381902217865,False,1541,0.3879310610000175,screening,1992,1997,32_16,1.0,101223,0.8003120124804992,0.61875,160,0.4559381983203558,0.2445316118516537,641,0
50,4,54,0.4559381902217865,False,1541,0.8138647079999828,screening,1992,1997,32_16,1.0,101223,0.8003120124804992,0.61875,160,0.4559381983203558,0.2445316118516537,641,0
10,2,12,0.5364283919334412,False,1541,0.17353939800023,screening,1992,1997,32_16,1.0,101224,0.7940717628705148,0.64375,160,0.5364283981271606,0.2729814463355149,641,0
20,2,22,0.5364283919334412,False,1541,0.3155784820000917,screening,1992,1997,32_16,1.0,101224,0.7940717628705148,0.64375,160,0.5364283981271606,0.2729814463355149,641,0
50,2,52,0.5364283919334412,False,1541,0.8003846860001431,screening,1992,1997,32_16,1.0,101224,0.7940717628705148,0.64375,160,0.5364283981271606,0.2729814463355149,641,0
10,3,13,0.4720485508441925,False,1541,0.2377149300000383,screening,1992,1997,32_16,1.0,101225,0.8174726989079563,0.6875,160,0.4720486125510782,0.2401019509369073,641,0
20,3,23,0.4720485508441925,False,1541,0.3798755630000414,screening,1992,1997,32_16,1.0,101225,0.8174726989079563,0.6875,160,0.4720486125510782,0.2401019509369073,641,0
50,3,53,0.4720485508441925,False,1541,0.9440326190001542,screening,1992,1997,32_16,1.0,101225,0.8174726989079563,0.6875,160,0.4720486125510782,0.2401019509369073,641,0
10,12,22,0.6650973558425903,False,4101,0.4294167409998408,screening,1992,1997,64_32,0.01,101223,0.8096723868954758,0.59375,160,0.6650973662712569,0.3084794739240187,641,0
20,12,32,0.6650973558425903,False,4101,0.620060495999951,screening,1992,1997,64_32,0.01,101223,0.8096723868954758,0.59375,160,0.6650973662712569,0.3084794739240187,641,0
50,12,62,0.6650973558425903,False,4101,1.112969174999762,screening,1992,1997,64_32,0.01,101223,0.8096723868954758,0.59375,160,0.6650973662712569,0.3084794739240187,641,0
10,14,24,0.6271796226501465,False,4101,0.5228084649997982,screening,1992,1997,64_32,0.01,101224,0.7862714508580343,0.5125,160,0.6271795836509781,0.3004538713240481,641,0
20,76,96,0.5155818462371826,False,4101,1.7744164420000743,screening,1992,1997,64_32,0.01,101224,0.781591263650546,0.5375,160,0.5155818495561155,0.2814483282132774,641,0
50,76,126,0.5155818462371826,False,4101,2.276273427999968,screening,1992,1997,64_32,0.01,101224,0.781591263650546,0.5375,160,0.5155818495561155,0.2814483282132774,641,0
10,17,27,0.6818764209747314,False,4101,0.4569957270000486,screening,1992,1997,64_32,0.01,101225,0.7566302652106084,0.4,160,0.6818764009818085,0.3384751899678039,641,0
20,17,37,0.6818764209747314,False,4101,0.6030103749999398,screening,1992,1997,64_32,0.01,101225,0.7566302652106084,0.4,160,0.6818764009818085,0.3384751899678039,641,0
50,17,67,0.6818764209747314,False,4101,1.098769854999773,screening,1992,1997,64_32,0.01,101225,0.7566302652106084,0.4,160,0.6818764009818085,0.3384751899678039,641,0
10,4,14,0.6615212559700012,False,4101,0.2921786450001491,screening,1992,1997,64_32,0.03,101223,0.8159126365054602,0.60625,160,0.6615212455302323,0.3057516006399489,641,0
20,4,24,0.6615212559700012,False,4101,0.4692613600000186,screening,1992,1997,64_32,0.03,101223,0.8159126365054602,0.60625,160,0.6615212455302323,0.3057516006399489,641,0
50,4,54,0.6615212559700012,False,4101,1.0119861980001588,screening,1992,1997,64_32,0.03,101223,0.8159126365054602,0.60625,160,0.6615212455302323,0.3057516006399489,641,0
10,25,35,0.5050339698791504,False,4101,0.6341717089999293,screening,1992,1997,64_32,0.03,101224,0.7831513260530422,0.55,160,0.5050339523101114,0.2764229412181693,641,0
20,25,45,0.5050339698791504,False,4101,0.8256434209997678,screening,1992,1997,64_32,0.03,101224,0.7831513260530422,0.55,160,0.5050339523101114,0.2764229412181693,641,0
50,25,75,0.5050339698791504,False,4101,1.2887352629995803,screening,1992,1997,64_32,0.03,101224,0.7831513260530422,0.55,160,0.5050339523101114,0.2764229412181693,641,0
10,6,16,0.6855832934379578,False,4101,0.2659237679999933,screening,1992,1997,64_32,0.03,101225,0.7550702028081123,0.39375,160,0.6855833122819235,0.3436567589279966,641,0
20,6,26,0.6855832934379578,False,4101,0.5167493889998696,screening,1992,1997,64_32,0.03,101225,0.7550702028081123,0.39375,160,0.6855833122819235,0.3436567589279966,641,0
50,6,56,0.6855832934379578,False,4101,1.0241968219997943,screening,1992,1997,64_32,0.03,101225,0.7550702028081123,0.39375,160,0.6855833122819235,0.3436567589279966,641,0
10,2,12,0.6938962936401367,False,4101,0.1780417590002798,screening,1992,1997,64_32,0.05,101223,0.8081123244929798,0.78125,160,0.6938962654288229,0.3262175362636444,641,0
20,2,22,0.6938962936401367,False,4101,0.3761155780002809,screening,1992,1997,64_32,0.05,101223,0.8081123244929798,0.78125,160,0.6938962654288229,0.3262175362636444,641,0
50,2,52,0.6938962936401367,False,4101,0.9043362600000364,screening,1992,1997,64_32,0.05,101223,0.8081123244929798,0.78125,160,0.6938962654288229,0.3262175362636444,641,0
10,14,24,0.5057260394096375,False,4101,0.4364915699998164,screening,1992,1997,64_32,0.05,101224,0.7831513260530422,0.5625,160,0.505726023147229,0.2770690696911408,641,0
20,14,34,0.5057260394096375,False,4101,0.6009129169997323,screening,1992,1997,64_32,0.05,101224,0.7831513260530422,0.5625,160,0.505726023147229,0.2770690696911408,641,0
50,14,64,0.5057260394096375,False,4101,1.05632197299974,screening,1992,1997,64_32,0.05,101224,0.7831513260530422,0.5625,160,0.505726023147229,0.2770690696911408,641,0
10,4,14,0.6865760684013367,False,4101,0.2220684019998771,screening,1992,1997,64_32,0.05,101225,0.748829953198128,0.36875,160,0.6865760066904996,0.3491812047657338,641,0
20,4,24,0.6865760684013367,False,4101,0.3835316929998953,screening,1992,1997,64_32,0.05,101225,0.748829953198128,0.36875,160,0.6865760066904996,0.3491812047657338,641,0
50,4,54,0.6865760684013367,False,4101,0.877644378000241,screening,1992,1997,64_32,0.05,101225,0.748829953198128,0.36875,160,0.6865760066904996,0.3491812047657338,641,0
10,1,11,0.6965922117233276,False,4101,0.1676050519999989,screening,1992,1997,64_32,0.1,101223,0.7956318252730109,0.81875,160,0.6965921606850032,0.3303049314808091,641,0
20,1,21,0.6965922117233276,False,4101,0.3208356159998402,screening,1992,1997,64_32,0.1,101223,0.7956318252730109,0.81875,160,0.6965921606850032,0.3303049314808091,641,0
50,1,51,0.6965922117233276,False,4101,0.9095558230001188,screening,1992,1997,64_32,0.1,101223,0.7956318252730109,0.81875,160,0.6965921606850032,0.3303049314808091,641,0
10,10,20,0.4848297536373138,False,4101,0.3955502610001531,screening,1992,1997,64_32,0.1,101224,0.8081123244929798,0.64375,160,0.4848297791142221,0.2607924470761966,641,0
20,10,30,0.4848297536373138,False,4101,0.5664956499999789,screening,1992,1997,64_32,0.1,101224,0.8081123244929798,0.64375,160,0.4848297791142221,0.2607924470761966,641,0
50,10,60,0.4848297536373138,False,4101,1.2413744049999875,screening,1992,1997,64_32,0.1,101224,0.8081123244929798,0.64375,160,0.4848297791142221,0.2607924470761966,641,0
10,9,19,0.664969265460968,False,4101,0.3072658040000533,screening,1992,1997,64_32,0.1,101225,0.7613104524180967,0.40625,160,0.6649692464589351,0.3585282639249417,641,0
20,9,29,0.664969265460968,False,4101,0.4597408039999209,screening,1992,1997,64_32,0.1,101225,0.7613104524180967,0.40625,160,0.6649692464589351,0.3585282639249417,641,0
50,9,59,0.664969265460968,False,4101,1.13443856899994,screening,1992,1997,64_32,0.1,101225,0.7613104524180967,0.40625,160,0.6649692464589351,0.3585282639249417,641,0
10,6,16,0.7544028759002686,False,4101,0.2485927880002236,screening,1992,1997,64_32,0.2,101223,0.7472698907956318,0.3625,160,0.7544029142117161,0.4053931355569335,641,0
20,6,26,0.7544028759002686,False,4101,0.3963624820003133,screening,1992,1997,64_32,0.2,101223,0.7472698907956318,0.3625,160,0.7544029142117161,0.4053931355569335,641,0
50,6,56,0.7544028759002686,False,4101,0.9165792410003633,screening,1992,1997,64_32,0.2,101223,0.7472698907956318,0.3625,160,0.7544029142117161,0.4053931355569335,641,0
10,5,15,0.4573416113853454,False,4101,0.2653624610002225,screening,1992,1997,64_32,0.2,101224,0.8049921996879875,0.6375,160,0.4573416371504781,0.2532105241956326,641,0
20,5,25,0.4573416113853454,False,4101,0.4145636829998693,screening,1992,1997,64_32,0.2,101224,0.8049921996879875,0.6375,160,0.4573416371504781,0.2532105241956326,641,0
50,5,55,0.4573416113853454,False,4101,0.9536282250001022,screening,1992,1997,64_32,0.2,101224,0.8049921996879875,0.6375,160,0.4573416371504781,0.2532105241956326,641,0
10,3,13,0.6206914782524109,False,4101,0.2290002119998462,screening,1992,1997,64_32,0.2,101225,0.7691107644305772,0.425,160,0.6206915040596158,0.3379798168446802,641,0
20,3,23,0.6206914782524109,False,4101,0.3796848249999129,screening,1992,1997,64_32,0.2,101225,0.7691107644305772,0.425,160,0.6206915040596158,0.3379798168446802,641,0
50,3,53,0.6206914782524109,False,4101,0.9383553960001336,screening,1992,1997,64_32,0.2,101225,0.7691107644305772,0.425,160,0.6206915040596158,0.3379798168446802,641,0
10,6,16,0.7465221881866455,False,4101,0.4053641639998204,screening,1992,1997,64_32,0.3,101223,0.7550702028081123,0.3875,160,0.7465221647383393,0.3909020754638076,641,0
20,6,26,0.7465221881866455,False,4101,0.6158687820002342,screening,1992,1997,64_32,0.3,101223,0.7550702028081123,0.3875,160,0.7465221647383393,0.3909020754638076,641,0
50,6,56,0.7465221881866455,False,4101,1.4362404749999769,screening,1992,1997,64_32,0.3,101223,0.7550702028081123,0.3875,160,0.7465221647383393,0.3909020754638076,641,0
10,5,15,0.4429596066474914,False,4101,0.3442795660002957,screening,1992,1997,64_32,0.3,101224,0.8205928237129485,0.725,160,0.4429595921968038,0.238294554086551,641,0
20,5,25,0.4429596066474914,False,4101,0.7265257000003658,screening,1992,1997,64_32,0.3,101224,0.8205928237129485,0.725,160,0.4429595921968038,0.238294554086551,641,0
