constituency_name,country/region,election,majority_proportion,winner,constituency_id,boundary_set,election_type,con_share,lab_share,lib_share,natSW_share,previous_election
Aberafan Maesteg,Wales,2024,0.49889525940427915,lab,W07000081,2023-current,actual,0.08119144175639771,0.49889525940427915,0.02561879457418543,0.13198154104321075,2019_notional
Aberdeen North,Scotland,2024,0.3452429029575959,natSW,S14000060,2023-current,actual,0.13970780377717068,0.3034327117234826,0.061361206794156076,0.3452429029575959,2019_notional
Aberdeen South,Scotland,2024,0.32825547524004745,natSW,S14000061,2023-current,actual,0.24382349768044018,0.24716797928579134,0.0630272952853598,0.32825547524004745,2019_notional
Aberdeenshire North and Moray East,Scotland,2024,0.3523358122970567,natSW,S14000062,2023-current,actual,0.3276683775007856,0.10149785272860584,0.07285010998219336,0.3523358122970567,2019_notional
Airdrie and Shotts,Scotland,2024,0.5146729940544373,lab,S14000063,2023-current,actual,0.046255386461572026,0.5146729940544373,0.019773086783396062,0.3088419789450717,2019_notional
Aldershot,South East,2024,0.4071357943309163,lab,E14001063,2023-current,actual,0.2900667435728411,0.4071357943309163,0.08347066578773896,0.0,2019_notional
Aldridge-Brownhills,West Midlands,2024,0.3886634728197106,con,E14001064,2023-current,actual,0.3886634728197106,0.28370649198279235,0.04289694955025421,0.0,2019_notional
Alloa and Grangemouth,Scotland,2024,0.43782917890342465,lab,S14000064,2023-current,actual,0.07589621611125943,0.43782917890342465,0.027936215140409212,0.2892405524137764,2019_notional
Altrincham and Sale West,North West,2024,0.4042214102464433,lab,E14001065,2023-current,actual,0.323097255694628,0.4042214102464433,0.09187203607245588,0.0,2019_notional
Alyn and Deeside,Wales,2024,0.4239260693215339,lab,W07000082,2023-current,actual,0.18187684365781712,0.4239260693215339,0.047589417404129794,0.04466261061946902,2019_notional
Amber Valley,East Midlands,2024,0.37022407185347156,lab,E14001066,2023-current,actual,0.2521690061367003,0.37022407185347156,0.03738449601467165,0.0,2019_notional
Angus and Perthshire Glens,Scotland,2024,0.40428317985976175,natSW,S14000065,2023-current,actual,0.30142772661992057,0.14359635042662836,0.06665540255132213,0.40428317985976175,2019_notional
Arbroath and Broughty Ferry,Scotland,2024,0.353174513226194,natSW,S14000066,2023-current,actual,0.1550649409524673,0.33370356098556114,0.05097808101185484,0.353174513226194,2019_notional
"Argyll, Bute and South Lochaber",Scotland,2024,0.34733181757389325,natSW,S14000067,2023-current,actual,0.20841692300833667,0.19136462930765458,0.16403637822656145,0.34733181757389325,2019_notional
Arundel and South Downs,South East,2024,0.40191815856777496,con,E14001067,2023-current,actual,0.40191815856777496,0.17869930580928023,0.18025210084033613,0.0,2019_notional
Ashfield,East Midlands,2024,0.4278120455343263,oth,E14001068,2023-current,actual,0.0820169500025074,0.2897046286545309,0.015520786319642947,0.0,2019_notional
Ashford,South East,2024,0.3248962213943587,lab,E14001069,2023-current,actual,0.28702501330494945,0.3248962213943587,0.05204896221394359,0.0,2019_notional
Ashton-under-Lyne,North West,2024,0.4392149121570176,lab,E14001070,2023-current,actual,0.12337497532500494,0.4392149121570176,0.03979019204196159,0.0,2019_notional
Aylesbury,South East,2024,0.30198237885462553,lab,E14001071,2023-current,actual,0.2893672406888266,0.30198237885462553,0.2090508610332399,0.0,2019_notional
"Ayr, Carrick and Cumnock",Scotland,2024,0.3647156537033418,lab,S14000107,2023-current,actual,0.2258891928864569,0.3647156537033418,0.02640707445769005,0.26324017979284736,2019_notional
Banbury,South East,2024,0.38332849018224086,lab,E14001072,2023-current,actual,0.31574577608036863,0.38332849018224086,0.0903316866619619,0.0,2019_notional
Bangor Aberconwy,Wales,2024,0.33624579932789245,lab,W07000083,2023-current,actual,0.2168987037926068,0.33624579932789245,0.03658185309649544,0.2187229956793087,2019_notional
Barking,London,2024,0.4448556624722428,lab,E14001073,2023-current,actual,0.11771801409107109,0.4448556624722428,0.02782575321435425,0.0,2019_notional
Barnsley North,Yorkshire and The Humber,2024,0.5044180625575975,lab,E14001074,2023-current,actual,0.08356372309860682,0.5044180625575975,0.03621185016533854,0.0,2019_notional
Barnsley South,Yorkshire and The Humber,2024,0.4674476939741178,lab,E14001075,2023-current,actual,0.09255458639758281,0.4674476939741178,0.03340744541360242,0.0,2019_notional
Barrow and Furness,North West,2024,0.43904691977925675,lab,E14001076,2023-current,actual,0.312948532720684,0.43904691977925675,0.0397906255181071,0.0,2019_notional
Basildon and Billericay,East of England,2024,0.30635742094767826,con,E14001077,2023-current,actual,0.30635742094767826,0.30588263222865825,0.05441078719969614,0.0,2019_notional
Basingstoke,South East,2024,0.42707546592092105,lab,E14001078,2023-current,actual,0.29471922268264306,0.42707546592092105,0.06483088040172283,0.0,2019_notional
Bassetlaw,East Midlands,2024,0.4116939257542671,lab,E14001079,2023-current,actual,0.2831676990953251,0.4116939257542671,0.04447613530014707,0.0,2019_notional
Bath,South West,2024,0.4131103261998753,lib,E14001080,2023-current,actual,0.15913151880324122,0.18003324329939746,0.4131103261998753,0.0,2019_notional
Bathgate and Linlithgow,Scotland,2024,0.4700820159277309,lab,S14000068,2023-current,actual,0.07474147153215262,0.4700820159277309,0.051610602638773324,0.2722215618685368,2019_notional
Battersea,London,2024,0.4881483369440551,lab,E14001081,2023-current,actual,0.2324455205811138,0.4881483369440551,0.10250201775625505,0.0,2019_notional
Beaconsfield,South East,2024,0.38750366676444703,con,E14001082,2023-current,actual,0.38750366676444703,0.1511964128567238,0.2732053807149143,0.0,2019_notional
Beckenham and Penge,London,2024,0.49314465167936883,lab,E14001083,2023-current,actual,0.2460265788365057,0.49314465167936883,0.08494504231932902,0.0,2019_notional
Bedford,East of England,2024,0.45111783368995795,lab,E14001084,2023-current,actual,0.21918886347426153,0.45111783368995795,0.09899407265304115,0.0,2019_notional
Bermondsey and Old Southwark,London,2024,0.44828870036965135,lab,E14001085,2023-current,actual,0.07656304018296413,0.44828870036965135,0.24120415924261362,0.0,2019_notional
"Berwickshire, Roxburgh and Selkirk",Scotland,2024,0.405343872159457,con,S14000108,2023-current,actual,0.405343872159457,0.13555135529876713,0.07917006744275956,0.2636066841359165,2019_notional
Bethnal Green and Stepney,London,2024,0.3407721825626514,lab,E14001086,2023-current,actual,0.04116020322850344,0.3407721825626514,0.10240744313675049,0.0,2019_notional
Beverley and Holderness,Yorkshire and The Humber,2024,0.34525692139786623,con,E14001087,2023-current,actual,0.34525692139786623,0.3424950442123082,0.07541706572822238,0.0,2019_notional
Bexhill and Battle,South East,2024,0.3389738219895288,con,E14001088,2023-current,actual,0.3389738219895288,0.2833298429319372,0.07273298429319372,0.0,2019_notional
Bexleyheath and Crayford,London,2024,0.36163456892386275,lab,E14001089,2023-current,actual,0.31299325832355446,0.36163456892386275,0.05071213271668853,0.0,2019_notional
Bicester and Woodstock,South East,2024,0.38668631394492126,lib,E14001090,2023-current,actual,0.2879587407156654,0.16400167267368923,0.38668631394492126,0.0,2019_notional
Birkenhead,North West,2024,0.5208883943061158,lab,E14001091,2023-current,actual,0.07506839152408773,0.5208883943061158,0.05313673668104048,0.0,2019_notional
Birmingham Edgbaston,West Midlands,2024,0.4434915036870792,lab,E14001092,2023-current,actual,0.2199155712300951,0.4434915036870792,0.05616116276584375,0.0,2019_notional
Birmingham Erdington,West Midlands,2024,0.4327855406157542,lab,E14001093,2023-current,actual,0.15824471980548965,0.4327855406157542,0.033043325424026715,0.0,2019_notional
Birmingham Hall Green and Moseley,West Midlands,2024,0.337307119165505,lab,E14001094,2023-current,actual,0.09241455559294333,0.3075998654040283,0.11322886122193915,0.0,2019_notional
Birmingham Hodge Hill and Solihull North,West Midlands,2024,0.3121338176704945,lab,E14001095,2023-current,actual,0.1357511131942817,0.3121338176704945,0.027595500351535036,0.0,2019_notional
Birmingham Ladywood,West Midlands,2024,0.4253260067251702,lab,E14001096,2023-current,actual,0.06063588397714536,0.4253260067251702,0.04677547226550753,0.0,2019_notional
Birmingham Northfield,West Midlands,2024,0.3964995219377457,lab,E14001097,2023-current,actual,0.2533729947944332,0.3964995219377457,0.04756719430574737,0.0,2019_notional
Birmingham Perry Barr,West Midlands,2024,0.38064361191162344,oth,E14001098,2023-current,actual,0.1127921869996798,0.3414451915892838,0.03474223503041947,0.0,2019_notional
Birmingham Selly Oak,West Midlands,2024,0.4520990032012076,lab,E14001099,2023-current,actual,0.1518361398120917,0.4520990032012076,0.06048460557478594,0.0,2019_notional
Birmingham Yardley,West Midlands,2024,0.3119466578131917,lab,E14001100,2023-current,actual,0.10054227534307215,0.3119466578131917,0.10054227534307215,0.0,2019_notional
Bishop Auckland,North East,2024,0.42140153857570434,lab,E14001101,2023-current,actual,0.25636332154253344,0.42140153857570434,0.0339624508373117,0.0,2019_notional
Blackburn,North West,2024,0.4648854372926685,oth,E14001102,2023-current,actual,0.0893357677372901,0.26708154396070666,0.017718003445881658,0.0,2019_notional
Blackley and Middleton South,North West,2024,0.5380982769623485,lab,E14001103,2023-current,actual,0.09805360561582642,0.5380982769623485,0.05079770261646458,0.0,2019_notional
Blackpool North and Fleetwood,North West,2024,0.40047835446065533,lab,E14001104,2023-current,actual,0.2893326955273858,0.40047835446065533,0.031523558957187274,0.0,2019_notional
Blackpool South,North West,2024,0.4808413871517908,lab,E14001105,2023-current,actual,0.1564525298465037,0.4808413871517908,0.029590676520750425,0.0,2019_notional
Blaenau Gwent and Rhymney,Wales,2024,0.5356259608314953,lab,W07000084,2023-current,actual,0.126194773076666,0.5356259608314953,0.04237684646748212,0.12846734843927546,2019_notional
Blaydon and Consett,North East,2024,0.501231760469964,lab,E14001106,2023-current,actual,0.1433579685427326,0.501231760469964,0.053842145158233844,0.0,2019_notional
Blyth and Ashington,North East,2024,0.49577980743050915,lab,E14001107,2023-current,actual,0.15150615083785055,0.49577980743050915,0.0354694190737853,0.0,2019_notional
Bognor Regis and Littlehampton,South East,2024,0.32780646914922534,con,E14001108,2023-current,actual,0.32780646914922534,0.29090262822255214,0.10623706274698393,0.0,2019_notional
Bolsover,East Midlands,2024,0.40526464627421405,lab,E14001109,2023-current,actual,0.25625677522741197,0.40526464627421405,0.0348305603996795,0.0,2019_notional
Bolton North East,North West,2024,0.3728407020457114,lab,E14001110,2023-current,actual,0.21940081643949352,0.3728407020457114,0.03475633663137988,0.0,2019_notional
Bolton South and Walkden,North West,2024,0.4086921202274574,lab,E14001111,2023-current,actual,0.11291632818846466,0.4086921202274574,0.03747630652585973,0.0,2019_notional
Bolton West,North West,2024,0.3893223911386161,lab,E14001112,2023-current,actual,0.27844297950580743,0.3893223911386161,0.04408269429122382,0.0,2019_notional
Bootle,North West,2024,0.687474279835391,lab,E14001113,2023-current,actual,0.043055555555555555,0.687474279835391,0.0334619341563786,0.0,2019_notional
Boston and Skegness,East Midlands,2024,0.38363613891978743,oth,E14001114,2023-current,actual,0.3339513039179335,0.1885799035965888,0.03398838215300952,0.0,2019_notional
Bournemouth East,South West,2024,0.40783789801825876,lab,E14001115,2023-current,actual,0.28583834335337344,0.40783789801825876,0.06862614117123135,0.0,2019_notional
Bournemouth West,South West,2024,0.36442741894565933,lab,E14001116,2023-current,actual,0.28263737378862447,0.36442741894565933,0.10936627936475722,0.0,2019_notional
Bracknell,South East,2024,0.33722654378721173,lab,E14001117,2023-current,actual,0.3193421082647079,0.33722654378721173,0.10876656705522732,0.0,2019_notional
Bradford East,Yorkshire and The Humber,2024,0.37881556319862425,lab,E14001118,2023-current,actual,0.09270206362854685,0.37881556319862425,0.05132201203783319,0.0,2019_notional
Bradford South,Yorkshire and The Humber,2024,0.3581199685249077,lab,E14001119,2023-current,actual,0.14687367592760728,0.3581199685249077,0.028872344289086617,0.0,2019_notional
Bradford West,Yorkshire and The Humber,2024,0.40176910007820715,lab,E14001120,2023-current,actual,0.08238720638601979,0.31617270300153716,0.02038779968177773,0.0,2019_notional
Braintree,East of England,2024,0.3551847923635474,con,E14001121,2023-current,actual,0.3551847923635474,0.2803296075711838,0.05872154687117565,0.0,2019_notional
"Brecon, Radnor and Cwm Tawe",Wales,2024,0.2950932370885967,lib,W07000085,2023-current,actual,0.2634699664862078,0.21276961416172552,0.2950932370885967,0.048981696313482856,2019_notional
Brent East,London,2024,0.5124067509655573,lab,E14001122,2023-current,actual,0.16726628220729062,0.5124067509655573,0.06970530659753452,0.0,2019_notional
Brent West,London,2024,0.4171017014694509,lab,E14001123,2023-current,actual,0.3254302010827533,0.4171017014694509,0.07281999226604795,0.0,2019_notional
Brentford and Isleworth,London,2024,0.4421045653422902,lab,E14001124,2023-current,actual,0.22501878287002253,0.4421045653422902,0.08536261987890573,0.0,2019_notional
Brentwood and Ongar,East of England,2024,0.36685839609368537,con,E14001125,2023-current,actual,0.36685839609368537,0.2292890838367955,0.12018952246958536,0.0,2019_notional
Bridgend,Wales,2024,0.39918789577995845,lab,W07000086,2023-current,actual,0.1634843138202736,0.39918789577995845,0.034949485183931935,0.0877120897181805,2019_notional
Bridgwater,South West,2024,0.30603802736175834,con,E14001126,2023-current,actual,0.30603802736175834,0.27242144085324826,0.14406040519325175,0.0,2019_notional
Bridlington and The Wolds,Yorkshire and The Humber,2024,0.3457623960686587,con,E14001127,2023-current,actual,0.3457623960686587,0.2729813447609288,0.07212893308801267,0.0,2019_notional
Brigg and Immingham,Yorkshire and The Humber,2024,0.37416486308459584,con,E14001128,2023-current,actual,0.37416486308459584,0.29787334148866096,0.03392302625388162,0.0,2019_notional
Brighton Kemptown and Peacehaven,South East,2024,0.43978272624489995,lab,E14001129,2023-current,actual,0.2022808828589687,0.43978272624489995,0.09706041390158777,0.0,2019_notional
Brighton Pavilion,South East,2024,0.5501785611977923,oth,E14001130,2023-current,actual,0.07591238087962875,0.2772759391173157,0.030632316712182268,0.0,2019_notional
Bristol Central,South West,2024,0.565871094200392,oth,E14001131,2023-current,actual,0.04607402282947077,0.32588493024328374,0.026795803066989508,0.0,2019_notional
Bristol East,South West,2024,0.44997722787308336,lab,E14001132,2023-current,actual,0.13956060638920817,0.44997722787308336,0.05883883840464985,0.0,2019_notional
Bristol North East,South West,2024,0.4525947271904546,lab,E14001133,2023-current,actual,0.14803877205934887,0.4525947271904546,0.04677415513586892,0.0,2019_notional
Bristol North West,South West,2024,0.49640970617365465,lab,E14001134,2023-current,actual,0.13975321888412018,0.49640970617365465,0.08581627599867943,0.0,2019_notional
Bristol South,South West,2024,0.42672165518512545,lab,E14001135,2023-current,actual,0.11397829643112227,0.42672165518512545,0.06269151901942262,0.0,2019_notional
Broadland and Fakenham,East of England,2024,0.3296507987801183,con,E14001136,2023-current,actual,0.3296507987801183,0.3151293599660695,0.11160705269323208,0.0,2019_notional
Bromley and Biggin Hill,London,2024,0.34045054287424126,con,E14001137,2023-current,actual,0.34045054287424126,0.33399589638368815,0.09301530306916303,0.0,2019_notional
Bromsgrove,West Midlands,2024,0.32800317428826503,con,E14001138,2023-current,actual,0.32800317428826503,0.2681678404920147,0.14663227854379526,0.0,2019_notional
Broxbourne,East of England,2024,0.3680853045259825,con,E14001139,2023-current,actual,0.3680853045259825,0.30154591171540324,0.06258148631029987,0.0,2019_notional
Broxtowe,East Midlands,2024,0.40890087378234874,lab,E14001140,2023-current,actual,0.23324553702077847,0.40890087378234874,0.07958108616580961,0.0,2019_notional
Buckingham and Bletchley,South East,2024,0.36947167355848953,lab,E14001141,2023-current,actual,0.31865410045968806,0.36947167355848953,0.09025839088180349,0.0,2019_notional
Burnley,North West,2024,0.3171781766912561,lab,E14001142,2023-current,actual,0.2028751982678315,0.3171781766912561,0.23107328986127545,0.0,2019_notional
Burton and Uttoxeter,West Midlands,2024,0.35553509983124026,lab,E14001143,2023-current,actual,0.3058715234400684,0.35553509983124026,0.03644771736033489,0.0,2019_notional
Bury North,North West,2024,0.43112917398945516,lab,E14001144,2023-current,actual,0.27858084358523727,0.43112917398945516,0.028932337434094905,0.0,2019_notional
Bury South,North West,2024,0.45593878807978394,lab,E14001145,2023-current,actual,0.23418771023830956,0.45593878807978394,0.042545127208982805,0.0,2019_notional
Bury St Edmunds and Stowmarket,East of England,2024,0.32902363782838506,lab,E14001146,2023-current,actual,0.30049319159805865,0.32902363782838506,0.06197315937358772,0.0,2019_notional
Caerfyrddin,Wales,2024,0.34032102447153756,natSW,W07000087,2023-current,actual,0.19351372686606438,0.24087799315849487,0.03203666345057451,0.34032102447153756,2019_notional
Caerphilly,Wales,2024,0.38023748496102944,lab,W07000088,2023-current,actual,0.11468849714913427,0.38023748496102944,0.0467646597269446,0.21235026416278704,2019_notional
"Caithness, Sutherland and Easter Ross",Scotland,2024,0.49374565670604587,lib,S14000069,2023-current,actual,0.040392633773453784,0.07403144544822794,0.49374565670604587,0.26596160528144547,2019_notional
Calder Valley,Yorkshire and The Humber,2024,0.44440412836639254,lab,E14001147,2023-current,actual,0.2631631994839542,0.44440412836639254,0.052148846960167715,0.0,2019_notional
Camborne and Redruth,South West,2024,0.40514805901433504,lab,E14001148,2023-current,actual,0.24179135712043529,0.40514805901433504,0.08607303547138223,0.0,2019_notional
Cambridge,East of England,2024,0.46589073634204275,lab,E14001149,2023-current,actual,0.12049881235154394,0.46589073634204275,0.20275534441805226,0.0,2019_notional
Cannock Chase,West Midlands,2024,0.3648406397690499,lab,E14001150,2023-current,actual,0.29208669941564036,0.3648406397690499,0.023956417479570693,0.0,2019_notional
Canterbury,South East,2024,0.41352078084309035,lab,E14001151,2023-current,actual,0.23031483559526583,0.41352078084309035,0.08070970337278482,0.0,2019_notional
Cardiff East,Wales,2024,0.40469800373182013,lab,W07000089,2023-current,actual,0.10001789228842368,0.40469800373182013,0.17217493545995963,0.09073946272013905,2019_notional
Cardiff North,Wales,2024,0.4391759526467676,lab,W07000090,2023-current,actual,0.20310492279822215,0.4391759526467676,0.06673266909611779,0.09835064141722663,2019_notional
Cardiff South and Penarth,Wales,2024,0.44486420257300385,lab,W07000091,2023-current,actual,0.13934551766387585,0.44486420257300385,0.07422911986930773,0.08237186032264651,2019_notional
Cardiff West,Wales,2024,0.3673615300399937,lab,W07000092,2023-current,actual,0.15271354201577406,0.3673615300399937,0.042920660455347766,0.21053689925598232,2019_notional
Carlisle,North West,2024,0.39428869701385416,lab,E14001152,2023-current,actual,0.2811935883773027,0.39428869701385416,0.06485569499119163,0.0,2019_notional
Carshalton and Wallington,London,2024,0.43124062566959503,lib,E14001153,2023-current,actual,0.26185986715234627,0.13087636597385902,0.43124062566959503,0.0,2019_notional
Castle Point,East of England,2024,0.3810941845298157,con,E14001154,2023-current,actual,0.3810941845298157,0.23269263898801468,0.033002731769743804,0.0,2019_notional
Central Ayrshire,Scotland,2024,0.43678022163741276,lab,S14000109,2023-current,actual,0.148410149931191,0.43678022163741276,0.023733069364301407,0.27093845819551415,2019_notional
Central Devon,South West,2024,0.31499850276987573,con,E14001155,2023-current,actual,0.31499850276987573,0.31385686480011976,0.15406497978739334,0.0,2019_notional
Central Suffolk and North Ipswich,East of England,2024,0.3262176076513797,con,E14001156,2023-current,actual,0.3262176076513797,0.23380651832066002,0.11647243823104926,0.0,2019_notional
Ceredigion Preseli,Wales,2024,0.46948295969936504,natSW,W07000093,2023-current,actual,0.10286812664679712,0.11632326897326249,0.15007991015506889,0.46948295969936504,2019_notional
Chatham and Aylesford,South East,2024,0.33514506059493204,lab,E14001157,2023-current,actual,0.28622842453176645,0.33514506059493204,0.05325009181050312,0.0,2019_notional
Cheadle,North West,2024,0.46679545051349275,lib,E14001158,2023-current,actual,0.22562141491395793,0.15590073130827306,0.46679545051349275,0.0,2019_notional
Chelmsford,East of England,2024,0.39857244262165786,lib,E14001159,2023-current,actual,0.3048544837920972,0.12043536556510766,0.39857244262165786,0.0,2019_notional
Chelsea and Fulham,London,2024,0.39383648866627047,lab,E14001160,2023-current,actual,0.3906104083538501,0.39383648866627047,0.07664063163256643,0.0,2019_notional
Cheltenham,South West,2024,0.5061563925558112,lib,E14001161,2023-current,actual,0.36062330951515886,0.05379274151225223,0.5061563925558112,0.0,2019_notional
Chesham and Amersham,South East,2024,0.4484803966577908,lib,E14001162,2023-current,actual,0.3483793958314204,0.06430998071802406,0.4484803966577908,0.0,2019_notional
Chester North and Neston,North West,2024,0.49800868125475456,lab,E14001163,2023-current,actual,0.23242493399561462,0.49800868125475456,0.04644918781044435,0.0,2019_notional
Chester South and Eddisbury,North West,2024,0.37924398887322336,con,E14001164,2023-current,actual,0.37924398887322336,0.3209998856838014,0.10345615973783485,0.0,2019_notional
Chesterfield,East Midlands,2024,0.4648297437131512,lab,E14001165,2023-current,actual,0.20445193117555047,0.4648297437131512,0.06143665022259656,0.0,2019_notional
Chichester,South East,2024,0.49165495601285925,lib,E14001166,2023-current,actual,0.25733921111902514,0.06111998767975051,0.49165495601285925,0.0,2019_notional
Chingford and Woodford Green,London,2024,0.3562211411609499,con,E14001167,2023-current,actual,0.3562211411609499,0.25816292875989444,0.026282156992084433,0.0,2019_notional
Chippenham,South West,2024,0.45548553885926646,lib,E14001168,2023-current,actual,0.29112134432056874,0.07927371142349329,0.45548553885926646,0.0,2019_notional
Chipping Barnet,London,2024,0.4244086592343538,lab,E14001169,2023-current,actual,0.36711299868263236,0.4244086592343538,0.05139699954776932,0.0,2019_notional
Chorley,North West,2024,0.8627075727240607,oth,E14001170,2023-current,actual,0.0,0.0,0.0,0.0,2019_notional
Christchurch,South West,2024,0.3578958487377205,con,E14001171,2023-current,actual,0.3578958487377205,0.1639801415443118,0.20040139431710152,0.0,2019_notional
Cities of London and Westminster,London,2024,0.39020782863700115,lab,E14001172,2023-current,actual,0.321152620170853,0.39020782863700115,0.11054443452760424,0.0,2019_notional
City of Durham,North East,2024,0.4708937406158466,lab,E14001173,2023-current,actual,0.12851059640140794,0.4708937406158466,0.1457159032170724,0.0,2019_notional
Clacton,East of England,2024,0.4618347186561643,oth,E14001174,2023-current,actual,0.2789503459680578,0.1620610122285565,0.04386613864833108,0.0,2019_notional
Clapham and Brixton Hill,London,2024,0.5654055824618048,lab,E14001175,2023-current,actual,0.10200977983669077,0.5654055824618048,0.14414730586556235,0.0,2019_notional
Clwyd East,Wales,2024,0.3865166659696374,lab,W07000094,2023-current,actual,0.2898665885993894,0.3865166659696374,0.03887332190205345,0.07806030697168667,2019_notional
Clwyd North,Wales,2024,0.35539433540730775,lab,W07000095,2023-current,actual,0.3266629831599683,0.35539433540730775,0.040478535565858696,0.07588824560982055,2019_notional
Coatbridge and Bellshill,Scotland,2024,0.4980764762076889,lab,S14000070,2023-current,actual,0.03568201182515298,0.4980764762076889,0.01732462368645271,0.3342800340812269,2019_notional
Colchester,East of England,2024,0.4187693472596486,lab,E14001176,2023-current,actual,0.23503997505734583,0.4187693472596486,0.14237356078658442,0.0,2019_notional
Colne Valley,Yorkshire and The Humber,2024,0.41041950628502194,lab,E14001177,2023-current,actual,0.3030440708768741,0.41041950628502194,0.04342182125008113,0.0,2019_notional
Congleton,North West,2024,0.3765586034912718,lab,E14001178,2023-current,actual,0.30898753117206984,0.3765586034912718,0.05556109725685786,0.0,2019_notional
Corby and East Northamptonshire,East Midlands,2024,0.4238843291859082,lab,E14001179,2023-current,actual,0.2962148863659279,0.4238843291859082,0.044183185787170544,0.0,2019_notional
Coventry East,West Midlands,2024,0.4946236559139785,lab,E14001180,2023-current,actual,0.1685848597827849,0.4946236559139785,0.033149619063057224,0.0,2019_notional
Coventry North West,West Midlands,2024,0.4686176540566262,lab,E14001181,2023-current,actual,0.20275993338091838,0.4686176540566262,0.04594337378063288,0.0,2019_notional
Coventry South,West Midlands,2024,0.4764924761882474,lab,E14001182,2023-current,actual,0.2377664927102104,0.4764924761882474,0.05923100325290773,0.0,2019_notional
Cowdenbeath and Kirkcaldy,Scotland,2024,0.4572450629685892,lab,S14000071,2023-current,actual,0.07847797324447493,0.4572450629685892,0.03903072475131082,0.2796589405596119,2019_notional
Cramlington and Killingworth,North East,2024,0.49068158787504956,lab,E14001183,2023-current,actual,0.18927611578622724,0.49068158787504956,0.041811693175309514,0.0,2019_notional
Crawley,South East,2024,0.3823890276499715,lab,E14001184,2023-current,actual,0.2676920380351431,0.3823890276499715,0.048310766399369,0.0,2019_notional
Crewe and Nantwich,North West,2024,0.4414899252071106,lab,E14001185,2023-current,actual,0.23539631756255694,0.4414899252071106,0.04843528190351082,0.0,2019_notional
Croydon East,London,2024,0.42351355672811164,lab,E14001186,2023-current,actual,0.2676168939445853,0.42351355672811164,0.08138605267365633,0.0,2019_notional
Croydon South,London,2024,0.40011746121754627,con,E14001187,2023-current,actual,0.40011746121754627,0.35327473773745394,0.08878447891773665,0.0,2019_notional
Croydon West,London,2024,0.5406851686690101,lab,E14001188,2023-current,actual,0.16751482083836106,0.5406851686690101,0.0961911756990714,0.0,2019_notional
Cumbernauld and Kirkintilloch,Scotland,2024,0.4518010542756736,lab,S14000072,2023-current,actual,0.047320382663022256,0.4518010542756736,0.03157946114798907,0.3506686841077704,2019_notional
Dagenham and Rainham,London,2024,0.4263514035042581,lab,E14001189,2023-current,actual,0.17819744256052691,0.4263514035042581,0.026577816656803973,0.0,2019_notional
Darlington,North East,2024,0.3922082212468734,lab,E14001190,2023-current,actual,0.33798197177780925,0.3922082212468734,0.04094105432063807,0.0,2019_notional
Dartford,South East,2024,0.3459809386800935,lab,E14001191,2023-current,actual,0.3191871965473836,0.3459809386800935,0.0490918899478511,0.0,2019_notional
Daventry,East Midlands,2024,0.33668663577107116,con,E14001192,2023-current,actual,0.33668663577107116,0.2799442372178893,0.127255943634377,0.0,2019_notional
Derby North,East Midlands,2024,0.4550208949387815,lab,E14001193,2023-current,actual,0.23715144553874729,0.4550208949387815,0.04452699235074171,0.0,2019_notional
Derby South,East Midlands,2024,0.3877911174095564,lab,E14001194,2023-current,actual,0.13882724137009012,0.3877911174095564,0.048316799914436215,0.0,2019_notional
Derbyshire Dales,East Midlands,2024,0.346368388204088,lab,E14001195,2023-current,actual,0.3395420502418474,0.346368388204088,0.09478857856139804,0.0,2019_notional
Dewsbury and Batley,Yorkshire and The Humber,2024,0.41084843708957186,oth,E14001196,2023-current,actual,0.10985027580772262,0.22871027055424217,0.035198318886262146,0.0,2019_notional
Didcot and Wantage,South East,2024,0.3981692945754846,lib,E14001197,2023-current,actual,0.28428918568322586,0.14698627884457274,0.3981692945754846,0.0,2019_notional
Doncaster Central,Yorkshire and The Humber,2024,0.4616013071895425,lab,E14001198,2023-current,actual,0.20988825637781994,0.4616013071895425,0.03159919881931267,0.0,2019_notional
Doncaster East and the Isle of Axholme,Yorkshire and The Humber,2024,0.3864356536849637,lab,E14001199,2023-current,actual,0.32737912705713995,0.3864356536849637,0.029796585914341204,0.0,2019_notional
Doncaster North,Yorkshire and The Humber,2024,0.5235468679440036,lab,E14001200,2023-current,actual,0.22917876266047352,0.5235468679440036,0.0337075027417586,0.0,2019_notional
Dorking and Horley,South East,2024,0.41871309916941857,lib,E14001201,2023-current,actual,0.3108175723006104,0.08111678174722306,0.41871309916941857,0.0,2019_notional
Dover and Deal,South East,2024,0.3964416535845107,lab,E14001202,2023-current,actual,0.21705913134484564,0.3964416535845107,0.054317111459968606,0.0,2019_notional
Droitwich and Evesham,West Midlands,2024,0.4026487129351529,con,E14001203,2023-current,actual,0.4026487129351529,0.22133080691003648,0.10342881332016368,0.0,2019_notional
Dudley,West Midlands,2024,0.3412392446083361,lab,E14001204,2023-current,actual,0.2881606883450665,0.3412392446083361,0.02950050284948039,0.0,2019_notional
Dulwich and West Norwood,London,2024,0.6028471946758341,lab,E14001205,2023-current,actual,0.08534972894354093,0.6028471946758341,0.07679933007184098,0.0,2019_notional
Dumfries and Galloway,Scotland,2024,0.2955106499180776,con,S14000073,2023-current,actual,0.2955106499180776,0.25706171490988533,0.04570180229382851,0.27519388312397597,2019_notional
