constituency_name,country/region,election,majority_proportion,winner,constituency_id,boundary_set,election_type,con_share,lib_share,lab_share,natSW_share,previous_election
Stockport,North West,2005_notional,0.52321684,lab,E14000969,2010-2017,notional,0.23496968,0.21423621,0.52321684,,2001
Stockton North,North East,2005_notional,0.5484075,lab,E14000970,2010-2017,notional,0.21245518,0.18616854,0.5484075,,2001
Stockton South,North East,2005_notional,0.47652167,lab,E14000971,2010-2017,notional,0.3421689,0.16072127,0.47652167,,2001
Stoke-on-Trent Central,West Midlands,2005_notional,0.52410436,lab,E14000972,2010-2017,notional,0.17311305,0.18612173,0.52410436,,2001
Stoke-on-Trent North,West Midlands,2005_notional,0.5583725,lab,E14000973,2010-2017,notional,0.1780536,0.13483427,0.5583725,,2001
Stoke-on-Trent South,West Midlands,2005_notional,0.46834993,lab,E14000974,2010-2017,notional,0.24162444,0.1505965,0.46834993,,2001
Stone,West Midlands,2005_notional,0.48413497,con,E14000975,2010-2017,notional,0.48413497,0.18640271,0.29688644,,2001
Stourbridge,West Midlands,2005_notional,0.42163777,lab,E14000976,2010-2017,notional,0.39241603,0.15939547,0.42163777,,2001
Stratford-on-Avon,West Midlands,2005_notional,0.5128586,con,E14000977,2010-2017,notional,0.5128586,0.27388033,0.15476294,,2001
Streatham,London,2005_notional,0.46956915,lab,E14000978,2010-2017,notional,0.16284622,0.29489017,0.46956915,,2001
Stretford and Urmston,North West,2005_notional,0.51367337,lab,E14000979,2010-2017,notional,0.30089107,0.13901265,0.51367337,,2001
Stroud,South West,2005_notional,0.40152487,lab,E14000980,2010-2017,notional,0.38300326,0.13945141,0.40152487,,2001
Suffolk Coastal,East of England,2005_notional,0.4456702,con,E14000981,2010-2017,notional,0.4456702,0.22120605,0.26135087,,2001
Sunderland Central,North East,2005_notional,0.5002968,lab,E14000982,2010-2017,notional,0.24495468,0.16860026,0.5002968,,2001
Surrey Heath,South East,2005_notional,0.51489824,con,E14000983,2010-2017,notional,0.51489824,0.28829035,0.16693135,,2001
Sutton and Cheam,London,2005_notional,0.46859455,lib,E14000984,2010-2017,notional,0.40638518,0.46859455,0.118357435,,2001
Sutton Coldfield,West Midlands,2005_notional,0.52578485,con,E14000985,2010-2017,notional,0.52578485,0.16659796,0.2585425,,2001
Tamworth,West Midlands,2005_notional,0.42983538,lab,E14000986,2010-2017,notional,0.37110198,0.14117512,0.42983538,,2001
Tatton,North West,2005_notional,0.51473415,con,E14000987,2010-2017,notional,0.51473415,0.21791174,0.2374291,,2001
Taunton Deane,South West,2005_notional,0.44412082,lib,E14000988,2010-2017,notional,0.41114584,0.44412082,0.12081414,,2001
Telford,West Midlands,2005_notional,0.48142737,lab,E14000989,2010-2017,notional,0.33127856,0.14084919,0.48142737,,2001
Tewkesbury,South West,2005_notional,0.4818426,con,E14000990,2010-2017,notional,0.4818426,0.28401804,0.20289478,,2001
The Cotswolds,South West,2005_notional,0.49368694,con,E14000991,2010-2017,notional,0.49368694,0.28076747,0.18616083,,2001
The Wrekin,West Midlands,2005_notional,0.42117527,con,E14000992,2010-2017,notional,0.42117527,0.15010571,0.39265808,,2001
Thirsk and Malton,Yorkshire and The Humber,2005_notional,0.5188131,con,E14000993,2010-2017,notional,0.5188131,0.1880097,0.23385143,,2001
Thornbury and Yate,South West,2005_notional,0.5432994,lib,E14000994,2010-2017,notional,0.3087786,0.5432994,0.10860899,,2001
Thurrock,East of England,2005_notional,0.4619589,lab,E14000995,2010-2017,notional,0.33180293,0.11064956,0.4619589,,2001
Tiverton and Honiton,South West,2005_notional,0.46678486,con,E14000996,2010-2017,notional,0.46678486,0.29131925,0.1334645,,2001
Tonbridge and Malling,South East,2005_notional,0.5287758,con,E14000997,2010-2017,notional,0.5287758,0.19495039,0.23891193,,2001
Tooting,London,2005_notional,0.42699674,lab,E14000998,2010-2017,notional,0.30525002,0.19582166,0.42699674,,2001
Torbay,South West,2005_notional,0.41772515,lib,E14000999,2010-2017,notional,0.3575902,0.41772515,0.14454882,,2001
Torridge and West Devon,South West,2005_notional,0.42273995,con,E14001000,2010-2017,notional,0.42273995,0.3690724,0.10535104,,2001
Totnes,South West,2005_notional,0.42813736,con,E14001001,2010-2017,notional,0.42813736,0.3705146,0.12140794,,2001
Tottenham,London,2005_notional,0.5793014,lab,E14001002,2010-2017,notional,0.13510612,0.16766675,0.5793014,,2001
Truro and Falmouth,South West,2005_notional,0.40974575,lib,E14001003,2010-2017,notional,0.3172081,0.40974575,0.19044256,,2001
Tunbridge Wells,South East,2005_notional,0.5066904,con,E14001004,2010-2017,notional,0.5066904,0.25285164,0.20419848,,2001
Twickenham,London,2005_notional,0.5164935,lib,E14001005,2010-2017,notional,0.3236984,0.5164935,0.11352951,,2001
Tynemouth,North East,2005_notional,0.48282155,lab,E14001006,2010-2017,notional,0.36631793,0.15086052,0.48282155,,2001
Uxbridge and South Ruislip,London,2005_notional,0.44437754,con,E14001007,2010-2017,notional,0.44437754,0.22665462,0.26428822,,2001
Vauxhall,London,2005_notional,0.51749223,lab,E14001008,2010-2017,notional,0.14571066,0.27205288,0.51749223,,2001
Wakefield,Yorkshire and The Humber,2005_notional,0.44050965,lab,E14001009,2010-2017,notional,0.26549178,0.18787807,0.44050965,,2001
Wallasey,North West,2005_notional,0.5450725,lab,E14001010,2010-2017,notional,0.3052637,0.12720634,0.5450725,,2001
Walsall North,West Midlands,2005_notional,0.48225582,lab,E14001011,2010-2017,notional,0.2743568,0.12357655,0.48225582,,2001
Walsall South,West Midlands,2005_notional,0.4919793,lab,E14001012,2010-2017,notional,0.2843078,0.09813857,0.4919793,,2001
Walthamstow,London,2005_notional,0.5029323,lab,E14001013,2010-2017,notional,0.18157008,0.27087447,0.5029323,,2001
Wansbeck,North East,2005_notional,0.55190307,lab,E14001014,2010-2017,notional,0.1498275,0.2644462,0.55190307,,2001
Wantage,South East,2005_notional,0.43079996,con,E14001015,2010-2017,notional,0.43079996,0.27635825,0.23951049,,2001
Warley,West Midlands,2005_notional,0.5490778,lab,E14001016,2010-2017,notional,0.22914407,0.13233027,0.5490778,,2001
Warrington North,North West,2005_notional,0.5288604,lab,E14001017,2010-2017,notional,0.24359007,0.18669641,0.5288604,,2001
Warrington South,North West,2005_notional,0.41218615,lab,E14001018,2010-2017,notional,0.32052583,0.24010906,0.41218615,,2001
Warwick and Leamington,West Midlands,2005_notional,0.4469879,lab,E14001019,2010-2017,notional,0.34353068,0.1587066,0.4469879,,2001
Washington and Sunderland West,North East,2005_notional,0.68787354,lab,E14001020,2010-2017,notional,0.1498552,0.16227125,0.68787354,,2001
Watford,East of England,2005_notional,0.33558786,lab,E14001021,2010-2017,notional,0.29628205,0.3122798,0.33558786,,2001
Waveney,East of England,2005_notional,0.45356834,lab,E14001022,2010-2017,notional,0.33358204,0.15114239,0.45356834,,2001
Wealden,South East,2005_notional,0.5041165,con,E14001023,2010-2017,notional,0.5041165,0.247471,0.16694377,,2001
Weaver Vale,North West,2005_notional,0.457073,lab,E14001024,2010-2017,notional,0.31680933,0.19762373,0.457073,,2001
Wellingborough,East Midlands,2005_notional,0.42697778,con,E14001025,2010-2017,notional,0.42697778,0.115382254,0.41449186,,2001
Wells,South West,2005_notional,0.43558955,con,E14001026,2010-2017,notional,0.43558955,0.37819314,0.1564807,,2001
Welwyn Hatfield,East of England,2005_notional,0.4958404,con,E14001027,2010-2017,notional,0.4958404,0.14129171,0.3628679,,2001
Wentworth and Dearne,Yorkshire and The Humber,2005_notional,0.61791193,lab,E14001028,2010-2017,notional,0.1375704,0.1624322,0.61791193,,2001
West Bromwich East,West Midlands,2005_notional,0.55754143,lab,E14001029,2010-2017,notional,0.2275138,0.12331492,0.55754143,,2001
West Bromwich West,West Midlands,2005_notional,0.5367189,lab,E14001030,2010-2017,notional,0.2277075,0.10159839,0.5367189,,2001
West Dorset,South West,2005_notional,0.4652513,con,E14001031,2010-2017,notional,0.4652513,0.41901362,0.07748239,,2001
West Ham,London,2005_notional,0.51726013,lab,E14001032,2010-2017,notional,0.120562054,0.10159404,0.51726013,,2001
West Lancashire,North West,2005_notional,0.48073223,lab,E14001033,2010-2017,notional,0.33975205,0.14040089,0.48073223,,2001
West Suffolk,East of England,2005_notional,0.48899484,con,E14001034,2010-2017,notional,0.48899484,0.17195447,0.2897612,,2001
West Worcestershire,West Midlands,2005_notional,0.44951898,con,E14001035,2010-2017,notional,0.44951898,0.38921043,0.10467574,,2001
Westminster North,London,2005_notional,0.3987747,lab,E14001036,2010-2017,notional,0.33284613,0.19660406,0.3987747,,2001
Westmorland and Lonsdale,North West,2005_notional,0.45950952,lib,E14001037,2010-2017,notional,0.44254288,0.45950952,0.07813914,,2001
Weston-Super-Mare,South West,2005_notional,0.4034547,con,E14001038,2010-2017,notional,0.4034547,0.36082244,0.1868428,,2001
Wigan,North West,2005_notional,0.5812961,lab,E14001039,2010-2017,notional,0.18981716,0.16918376,0.5812961,,2001
Wimbledon,London,2005_notional,0.41390395,con,E14001040,2010-2017,notional,0.41390395,0.18155937,0.35696575,,2001
Winchester,South East,2005_notional,0.50035155,lib,E14001041,2010-2017,notional,0.37294456,0.50035155,0.09323126,,2001
Windsor,South East,2005_notional,0.49450523,con,E14001042,2010-2017,notional,0.49450523,0.2713459,0.17941032,,2001
Wirral South,North West,2005_notional,0.42465898,lab,E14001043,2010-2017,notional,0.33166873,0.21599601,0.42465898,,2001
Wirral West,North West,2005_notional,0.41769728,con,E14001044,2010-2017,notional,0.41769728,0.16378096,0.4025639,,2001
Witham,East of England,2005_notional,0.4971943,con,E14001045,2010-2017,notional,0.4971943,0.15150791,0.3242914,,2001
Witney,South East,2005_notional,0.49369824,con,E14001046,2010-2017,notional,0.49369824,0.22591728,0.22373627,,2001
Woking,South East,2005_notional,0.47427517,con,E14001047,2010-2017,notional,0.47427517,0.33067653,0.16303615,,2001
Wokingham,South East,2005_notional,0.48113248,con,E14001048,2010-2017,notional,0.48113248,0.32676762,0.14983408,,2001
Wolverhampton North East,West Midlands,2005_notional,0.54702425,lab,E14001049,2010-2017,notional,0.2958013,0.1163522,0.54702425,,2001
Wolverhampton South East,West Midlands,2005_notional,0.5950966,lab,E14001050,2010-2017,notional,0.22930163,0.12326895,0.5950966,,2001
Wolverhampton South West,West Midlands,2005_notional,0.43444827,lab,E14001051,2010-2017,notional,0.38132334,0.13479757,0.43444827,,2001
Worcester,West Midlands,2005_notional,0.4186643,lab,E14001052,2010-2017,notional,0.35088816,0.16290851,0.4186643,,2001
Workington,North West,2005_notional,0.5199643,lab,E14001053,2010-2017,notional,0.29027754,0.14435695,0.5199643,,2001
Worsley and Eccles South,North West,2005_notional,0.5329303,lab,E14001054,2010-2017,notional,0.27673745,0.12921076,0.5329303,,2001
Worthing West,South East,2005_notional,0.47615972,con,E14001055,2010-2017,notional,0.47615972,0.26729587,0.19221352,,2001
Wycombe,South East,2005_notional,0.47402436,con,E14001056,2010-2017,notional,0.47402436,0.17897372,0.30114916,,2001
Wyre and Preston North,North West,2005_notional,0.5466239,con,E14001057,2010-2017,notional,0.5466239,0.16061103,0.27157035,,2001
Wyre Forest,West Midlands,2005_notional,0.2912217,con,E14001058,2010-2017,notional,0.2912217,0.012513916,0.22562157,,2001
Wythenshawe and Sale East,North West,2005_notional,0.5217223,lab,E14001059,2010-2017,notional,0.22250167,0.21462525,0.5217223,,2001
Yeovil,South West,2005_notional,0.51467484,lib,E14001060,2010-2017,notional,0.3413994,0.51467484,0.10551663,,2001
York Central,Yorkshire and The Humber,2005_notional,0.4883855,lab,E14001061,2010-2017,notional,0.22918285,0.20146841,0.4883855,,2001
York Outer,Yorkshire and The Humber,2005_notional,0.36723876,lib,E14001062,2010-2017,notional,0.36282858,0.36723876,0.26993266,,2001
Ynys Môn,Wales,2005_notional,0.34622976,lab,W07000041,2010-2017,notional,0.110399865,0.068185665,0.34622976,0.31120637,2001
Delyn,Wales,2005_notional,0.45700505,lab,W07000042,2010-2017,notional,0.2616163,0.17906716,0.45700505,0.074226566,2001
Alyn and Deeside,Wales,2005_notional,0.4882522,lab,W07000043,2010-2017,notional,0.2522256,0.17393509,0.4882522,0.03718729,2001
Wrexham,Wales,2005_notional,0.46052328,lab,W07000044,2010-2017,notional,0.20006582,0.23610334,0.46052328,0.057396743,2001
Llanelli,Wales,2005_notional,0.46944317,lab,W07000045,2010-2017,notional,0.13705297,0.12873472,0.46944317,0.26476914,2001
Gower,Wales,2005_notional,0.42451066,lab,W07000046,2010-2017,notional,0.2549947,0.18438622,0.42451066,0.07811947,2001
Swansea West,Wales,2005_notional,0.41809225,lab,W07000047,2010-2017,notional,0.15973523,0.28906485,0.41809225,0.06498217,2001
Swansea East,Wales,2005_notional,0.56616074,lab,W07000048,2010-2017,notional,0.10063566,0.20133619,0.56616074,0.06904715,2001
Aberavon,Wales,2005_notional,0.60048497,lab,W07000049,2010-2017,notional,0.1017805,0.13752325,0.60048497,0.11775844,2001
Cardiff Central,Wales,2005_notional,0.49792427,lib,W07000050,2010-2017,notional,0.09241116,0.49792427,0.34313074,0.035176575,2001
Cardiff North,Wales,2005_notional,0.39036596,lab,W07000051,2010-2017,notional,0.3651014,0.187015,0.39036596,0.042680778,2001
Rhondda,Wales,2005_notional,0.6805573,lab,W07000052,2010-2017,notional,0.055541288,0.10479003,0.6805573,0.15911134,2001
Torfaen,Wales,2005_notional,0.5689986,lab,W07000053,2010-2017,notional,0.15789767,0.15781428,0.5689986,0.062314127,2001
Monmouth,Wales,2005_notional,0.4686658,con,W07000054,2010-2017,notional,0.4686658,0.12818435,0.36950475,0.021751035,2001
Newport East,Wales,2005_notional,0.45212883,lab,W07000055,2010-2017,notional,0.23437549,0.2372663,0.45212883,0.038366064,2001
Newport West,Wales,2005_notional,0.4483656,lab,W07000056,2010-2017,notional,0.29561737,0.17905518,0.4483656,0.03576626,2001
Arfon,Wales,2005_notional,0.33879083,lab,W07000057,2010-2017,notional,0.16396454,0.15741554,0.33879083,0.32058144,2001
Aberconwy,Wales,2005_notional,0.32995817,lab,W07000058,2010-2017,notional,0.29070365,0.19065963,0.32995817,0.14006898,2001
Clwyd West,Wales,2005_notional,0.36122283,con,W07000059,2010-2017,notional,0.36122283,0.13318723,0.35980803,0.10852498,2001
Vale of Clwyd,Wales,2005_notional,0.45879793,lab,W07000060,2010-2017,notional,0.31699547,0.11839848,0.45879793,0.07186619,2001
Dwyfor Meirionnydd,Wales,2005_notional,0.50766766,natSW,W07000061,2010-2017,notional,0.14178558,0.10948127,0.217429,0.50766766,2001
Clwyd South,Wales,2005_notional,0.45205742,lab,W07000062,2010-2017,notional,0.2536523,0.15480064,0.45205742,0.09435407,2001
Montgomeryshire,Wales,2005_notional,0.50294363,lib,W07000063,2010-2017,notional,0.27495632,0.50294363,0.122727565,0.06974187,2001
Ceredigion,Wales,2005_notional,0.36524248,lib,W07000064,2010-2017,notional,0.12392205,0.36524248,0.12064621,0.35913876,2001
Preseli Pembrokeshire,Wales,2005_notional,0.3638103,con,W07000065,2010-2017,notional,0.3638103,0.13023292,0.3484783,0.124875635,2001
Carmarthen West and South Pembrokeshire,Wales,2005_notional,0.3666502,lab,W07000066,2010-2017,notional,0.3134872,0.14142965,0.3666502,0.15509121,2001
Carmarthen East and Dinefwr,Wales,2005_notional,0.45854756,natSW,W07000067,2010-2017,notional,0.13670202,0.097097255,0.28312448,0.45854756,2001
Brecon and Radnorshire,Wales,2005_notional,0.44813645,lib,W07000068,2010-2017,notional,0.34628725,0.44813645,0.15010041,0.03661876,2001
Neath,Wales,2005_notional,0.5258676,lab,W07000069,2010-2017,notional,0.11547589,0.14272553,0.5258676,0.17100818,2001
Cynon Valley,Wales,2005_notional,0.63029575,lab,W07000070,2010-2017,notional,0.08590096,0.121973865,0.63029575,0.13545392,2001
Merthyr Tydfil and Rhymney,Wales,2005_notional,0.60478383,lab,W07000071,2010-2017,notional,0.08940486,0.13994528,0.60478383,0.099145986,2001
Blaenau Gwent,Wales,2005_notional,0.32294118,lab,W07000072,2010-2017,notional,0.02314828,0.042864032,0.32294118,0.023914214,2001
Bridgend,Wales,2005_notional,0.42903253,lab,W07000073,2010-2017,notional,0.25035945,0.220429,0.42903253,0.068957426,2001
Ogmore,Wales,2005_notional,0.6095636,lab,W07000074,2010-2017,notional,0.1416139,0.14669828,0.6095636,0.10212421,2001
Pontypridd,Wales,2005_notional,0.54218346,lab,W07000075,2010-2017,notional,0.115521885,0.20009361,0.54218346,0.10990522,2001
Caerphilly,Wales,2005_notional,0.55439913,lab,W07000076,2010-2017,notional,0.14725451,0.09955001,0.55439913,0.18123844,2001
Islwyn,Wales,2005_notional,0.6434708,lab,W07000077,2010-2017,notional,0.11027133,0.12187417,0.6434708,0.12438369,2001
Vale of Glamorgan,Wales,2005_notional,0.4078891,lab,W07000078,2010-2017,notional,0.3742192,0.13200565,0.4078891,0.05189527,2001
Cardiff West,Wales,2005_notional,0.44864017,lab,W07000079,2010-2017,notional,0.22614296,0.17009953,0.44864017,0.12919794,2001
Cardiff South and Penarth,Wales,2005_notional,0.46602678,lab,W07000080,2010-2017,notional,0.2392433,0.19814116,0.46602678,0.05244764,2001
Aberdeen North,Scotland,2005_notional,0.425,lab,S14000001,2005,actual,0.094,0.239,0.425,0.223,2001
Aberdeen South,Scotland,2005_notional,0.367,lab,S14000002,2005,actual,0.171,0.335,0.367,0.099,2001
Airdrie & Shotts,Scotland,2005_notional,0.59,lab,S14000003,2005,actual,0.099,0.114,0.59,0.165,2001
Angus,Scotland,2005_notional,0.337,natSW,S14000004,2005,actual,0.295,0.175,0.18,0.337,2001
Argyll & Bute,Scotland,2005_notional,0.366,lib,S14000005,2005,actual,0.234,0.366,0.224,0.155,2001
Ayr Carrick & Cumnock,Scotland,2005_notional,0.454,lab,S14000006,2005,actual,0.232,0.141,0.454,0.132,2001
Banff & Buchan,Scotland,2005_notional,0.512,natSW,S14000007,2005,actual,0.194,0.133,0.12,0.512,2001
Berwickshire Roxburgh & Selkirk,Scotland,2005_notional,0.418,lib,S14000008,2005,actual,0.288,0.418,0.159,0.086,2001
Caithness Sutherland & Easter Ross,Scotland,2005_notional,0.505,lib,S14000009,2005,actual,0.102,0.505,0.209,0.133,2001
Central Ayrshire,Scotland,2005_notional,0.464,lab,S14000010,2005,actual,0.221,0.161,0.464,0.116,2001
Coatbridge Chryston & Bellshill,Scotland,2005_notional,0.645,lab,S14000011,2005,actual,0.072,0.12,0.645,0.136,2001
Cumbernauld Kilsyth & Kirkintilloch East,Scotland,2005_notional,0.518,lab,S14000012,2005,actual,0.07,0.149,0.518,0.222,2001
Dumfries & Galloway,Scotland,2005_notional,0.411,lab,S14000013,2005,actual,0.354,0.084,0.411,0.121,2001
Dumfriesshire Clydesdale & Tweeddale,Scotland,2005_notional,0.362,con,S14000014,2005,actual,0.362,0.203,0.323,0.091,2001
Dundee East,Scotland,2005_notional,0.372,natSW,S14000015,2005,actual,0.128,0.114,0.362,0.372,2001
Dundee West,Scotland,2005_notional,0.446,lab,S14000016,2005,actual,0.083,0.144,0.446,0.3,2001
Dunfermline And West Fife,Scotland,2005_notional,0.474,lab,S14000017,2005,actual,0.103,0.202,0.474,0.189,2001
East Dunbartonshire,Scotland,2005_notional,0.418,lib,S14000018,2005,actual,0.165,0.418,0.331,0.058,2001
East Kilbride Strathaven & Lesmahagow,Scotland,2005_notional,0.487,lab,S14000019,2005,actual,0.1,0.166,0.487,0.179,2001
East Lothian,Scotland,2005_notional,0.415,lab,S14000020,2005,actual,0.16,0.248,0.415,0.131,2001
East Renfrewshire,Scotland,2005_notional,0.439,lab,S14000021,2005,actual,0.299,0.183,0.439,0.068,2001
Edinburgh East,Scotland,2005_notional,0.4,lab,S14000022,2005,actual,0.103,0.244,0.4,0.17,2001
Edinburgh North & Leith,Scotland,2005_notional,0.342,lab,S14000023,2005,actual,0.187,0.292,0.342,0.102,2001
Edinburgh South,Scotland,2005_notional,0.332,lab,S14000024,2005,actual,0.241,0.323,0.332,0.062,2001
Edinburgh South West,Scotland,2005_notional,0.398,lab,S14000025,2005,actual,0.233,0.211,0.398,0.106,2001
Edinburgh West,Scotland,2005_notional,0.495,lib,S14000026,2005,actual,0.195,0.495,0.186,0.091,2001
Falkirk,Scotland,2005_notional,0.509,lab,S14000028,2005,actual,0.099,0.16,0.509,0.214,2001
Glasgow Central,Scotland,2005_notional,0.482,lab,S14000029,2005,actual,0.063,0.178,0.482,0.148,2001
Glasgow East,Scotland,2005_notional,0.607,lab,S14000030,2005,actual,0.069,0.118,0.607,0.17,2001
Glasgow North,Scotland,2005_notional,0.394,lab,S14000031,2005,actual,0.087,0.274,0.394,0.129,2001
Glasgow North East,Scotland,2005_notional,0.823,oth,S14000032,2005,actual,,,,0.177,2001
Glasgow North West,Scotland,2005_notional,0.492,lab,S14000033,2005,actual,0.096,0.195,0.492,0.137,2001
Glasgow South,Scotland,2005_notional,0.472,lab,S14000034,2005,actual,0.126,0.19,0.472,0.126,2001
Glasgow South West,Scotland,2005_notional,0.602,lab,S14000035,2005,actual,0.058,0.116,0.602,0.154,2001
Glenrothes,Scotland,2005_notional,0.519,lab,S14000036,2005,actual,0.071,0.127,0.519,0.234,2001
Gordon,Scotland,2005_notional,0.45,lib,S14000037,2005,actual,0.176,0.45,0.202,0.16,2001
Inverclyde,Scotland,2005_notional,0.507,lab,S14000038,2005,actual,0.102,0.17,0.507,0.196,2001
Inverness Nairn Badenoch & Strathspey,Scotland,2005_notional,0.403,lib,S14000039,2005,actual,0.103,0.403,0.309,0.135,2001
Kilmarnock & Loudoun,Scotland,2005_notional,0.473,lab,S14000040,2005,actual,0.113,0.111,0.473,0.277,2001
Kirkcaldy & Cowdenbeath,Scotland,2005_notional,0.581,lab,S14000041,2005,actual,0.103,0.13,0.581,0.145,2001
Lanark & Hamilton East,Scotland,2005_notional,0.46,lab,S14000042,2005,actual,0.128,0.186,0.46,0.178,2001
Linlithgow And East Falkirk,Scotland,2005_notional,0.477,lab,S14000043,2005,actual,0.118,0.153,0.477,0.235,2001
Livingston,Scotland,2005_notional,0.511,lab,S14000044,2005,actual,0.101,0.154,0.511,0.216,2001
Midlothian,Scotland,2005_notional,0.455,lab,S14000045,2005,actual,0.094,0.262,0.455,0.17,2001
Moray,Scotland,2005_notional,0.366,natSW,S14000046,2005,actual,0.22,0.192,0.204,0.366,2001
Motherwell & Wishaw,Scotland,2005_notional,0.575,lab,S14000047,2005,actual,0.093,0.12,0.575,0.165,2001
Na H-Eileanan An Iar,Scotland,2005_notional,0.449,natSW,S14000027,2005,actual,0.044,0.079,0.345,0.449,2001
North Ayrshire And Arran,Scotland,2005_notional,0.439,lab,S14000048,2005,actual,0.184,0.164,0.439,0.18,2001
North East Fife,Scotland,2005_notional,0.521,lib,S14000049,2005,actual,0.195,0.521,0.128,0.104,2001
Ochil & South Perthshire,Scotland,2005_notional,0.314,lab,S14000050,2005,actual,0.215,0.133,0.314,0.299,2001
Orkney And Shetland,Scotland,2005_notional,0.515,lib,S14000051,2005,actual,0.133,0.515,0.142,0.103,2001
Paisley & Renfrewshire North,Scotland,2005_notional,0.457,lab,S14000052,2005,actual,0.136,0.183,0.457,0.188,2001
Paisley & Renfrewshire South,Scotland,2005_notional,0.526,lab,S14000053,2005,actual,0.084,0.176,0.526,0.176,2001
Perth And North Perthshire,Scotland,2005_notional,0.337,natSW,S14000054,2005,actual,0.304,0.161,0.187,0.337,2001
Ross Skye & Lochaber,Scotland,2005_notional,0.587,lib,S14000055,2005,actual,0.101,0.587,0.149,0.096,2001
Rutherglen & Hamilton West,Scotland,2005_notional,0.556,lab,S14000056,2005,actual,0.084,0.184,0.556,0.139,2001
Stirling,Scotland,2005_notional,0.36,lab,S14000057,2005,actual,0.251,0.207,0.36,0.126,2001
West Aberdeenshire & Kincardine,Scotland,2005_notional,0.463,lib,S14000058,2005,actual,0.284,0.463,0.131,0.113,2001
West Dunbartonshire,Scotland,2005_notional,0.519,lab,S14000059,2005,actual,0.064,0.144,0.519,0.218,2001
